Source,Target,Type,Id,Label,timeset,Weight
83,12,Directed,64088,,,0.032258
82,12,Directed,64040,,,0.030303
76,12,Directed,63764,,,0.063508
67,12,Directed,63349,,,0.030303
66,12,Directed,63297,,,0.030303
65,12,Directed,63247,,,0.065733
59,12,Directed,63000,,,0.53346
58,12,Directed,62966,,,0.034483
57,12,Directed,62892,,,0.57629
56,12,Directed,62813,,,0.364962
55,12,Directed,62732,,,1.235743
54,12,Directed,62669,,,0.144895
53,12,Directed,62587,,,2.182162
52,12,Directed,62501,,,2.931079
51,12,Directed,62438,,,0.185303
50,12,Directed,62366,,,0.608265
49,12,Directed,62295,,,0.481947
47,12,Directed,62143,,,0.851458
46,12,Directed,62087,,,0.080128
45,12,Directed,62008,,,0.671159
44,12,Directed,61949,,,0.0625
43,12,Directed,61879,,,0.232442
42,12,Directed,61812,,,0.140917
36,12,Directed,61431,,,0.069712
35,12,Directed,61365,,,0.226274
34,12,Directed,61284,,,1.059411
33,12,Directed,61199,,,1.825274
30,12,Directed,60970,,,0.032258
23,12,Directed,60625,,,0.436123
22,12,Directed,60552,,,0.176938
21,12,Directed,60468,,,1.130682
20,12,Directed,60394,,,0.291443
19,12,Directed,60323,,,0.327937
18,12,Directed,60245,,,0.262568
17,12,Directed,60165,,,1.054705
16,12,Directed,60092,,,0.355021
15,12,Directed,60009,,,1.307194
14,12,Directed,59930,,,0.442118
13,12,Directed,59848,,,0.852991
13,88,Directed,59920,,,0.176471
13,87,Directed,59919,,,0.222782
13,86,Directed,59918,,,0.176471
13,85,Directed,59917,,,0.410652
13,84,Directed,59916,,,0.320186
13,83,Directed,59915,,,0.032258
13,82,Directed,59914,,,0.382942
13,76,Directed,59908,,,0.160282
13,67,Directed,59899,,,0.381119
13,66,Directed,59898,,,0.627718
13,65,Directed,59897,,,0.388037
13,61,Directed,59894,,,0.176471
13,60,Directed,59893,,,0.193548
13,59,Directed,59892,,,1.636271
13,58,Directed,59891,,,0.034483
13,57,Directed,59890,,,1.695971
13,56,Directed,59889,,,1.497169
13,55,Directed,59888,,,1.929425
13,54,Directed,59887,,,0.595566
13,53,Directed,59886,,,2.542166
13,52,Directed,59885,,,2.452536
13,51,Directed,59884,,,0.57289
13,50,Directed,59883,,,1.203041
13,49,Directed,59882,,,0.618036
13,47,Directed,59880,,,1.609562
13,46,Directed,59879,,,0.391738
13,45,Directed,59878,,,1.821355
13,44,Directed,59877,,,0.414263
13,43,Directed,59876,,,0.834886
13,42,Directed,59875,,,0.400704
13,36,Directed,59869,,,0.349458
13,35,Directed,59868,,,0.756946
13,34,Directed,59867,,,1.728177
13,33,Directed,59866,,,2.221767
13,30,Directed,59863,,,0.157258
13,23,Directed,59858,,,0.98328
13,22,Directed,59857,,,1.222721
13,21,Directed,59856,,,2.057265
13,20,Directed,59855,,,1.087259
13,19,Directed,59854,,,1.030976
13,18,Directed,59853,,,0.955046
13,17,Directed,59852,,,2.181716
13,16,Directed,59851,,,1.205103
13,15,Directed,59850,,,2.215357
13,14,Directed,59849,,,1.659687
88,13,Directed,64312,,,0.029412
87,13,Directed,64270,,,0.063508
86,13,Directed,64234,,,0.029412
85,13,Directed,64187,,,0.131381
84,13,Directed,64126,,,0.193109
83,13,Directed,64089,,,0.032258
82,13,Directed,64041,,,0.191349
76,13,Directed,63765,,,0.063508
67,13,Directed,63350,,,0.102098
66,13,Directed,63298,,,0.130377
