"","i","j","w"
"1830",31,79,2.1708444741533
"1831",31,80,0.89044289044289
"1832",31,81,0.723214285714286
"1833",31,82,0.373411534701857
"1834",31,83,0.0625
"1835",31,84,1.31770467737697
"1836",31,85,0.467901583710407
"1837",31,86,0.491596638655462
"1838",31,87,0.44758064516129
"1839",31,88,0.448739495798319
"1840",32,1,0.15625
"1841",32,2,0.230769230769231
"1842",32,3,0.423076923076923
"1843",32,4,1.42543072439894
"1844",32,5,1.51561414162033
"1845",32,6,2.84998735067407
"1846",32,7,4.60065309611325
"1847",32,8,0.04
"1848",32,9,0.153846153846154
"1849",32,10,6.15843782590576
"1850",32,11,0.34375
"1851",32,12,3.10791253842561
"1852",32,13,6.3281249424999
"1853",32,14,4.95892430597168
"1854",32,15,7.24010105548221
"1855",32,16,4.0160361244552
"1856",32,17,7.29130334935691
"1857",32,18,2.75803301272982
"1858",32,19,2.87299710755667
"1859",32,20,3.71788677248944
"1860",32,21,7.17062053600169
"1861",32,22,3.29592897114482
"1862",32,23,3.07853512556859
"1863",32,24,0.2
"1864",32,25,0.91553776683087
"1865",32,26,7.41819056401289
"1866",32,28,2.24031933416275
"1867",32,29,0.166666666666667
"1868",32,30,0.58793880455408
"1869",32,31,8.44169081876552
"1870",32,33,8.46468896757012
"1871",32,34,7.19522524415903
"1872",32,35,2.75671625153402
"1873",32,36,2.37125125691302
"1874",32,37,0.363636363636364
"1875",32,38,7.95188676976792
"1876",32,39,0.451612903225806
"1877",32,40,4.48171065045157
"1878",32,41,7.66271895019409
"1879",32,42,2.13213965144542
"1880",32,43,2.33652709928842
"1881",32,44,1.01602067952687
"1882",32,45,6.00079549992665
"1883",32,46,1.61330891330891
"1884",32,47,5.76234198659411
"1885",32,48,2.74607528908999
"1886",32,49,4.13076076632652
"1887",32,50,5.20549902113045
"1888",32,51,2.25529109146323
"1889",32,52,8.83261840655219
"1890",32,53,7.38126711164826
"1891",32,54,1.89292607034543
"1892",32,55,6.18768974552779
"1893",32,56,4.70207256350635
"1894",32,57,5.38998780686514
"1895",32,58,0.206896551724138
"1896",32,59,4.72655500310975
"1897",32,60,0.451612903225806
"1898",32,61,0.235294117647059
"1899",32,62,0.111428571428571
"1900",32,63,0.461538461538462
"1901",32,64,0.73921568627451
"1902",32,65,0.921357336037863
"1903",32,66,1.4301917955978
"1904",32,67,0.953379953379953
"1905",32,68,0.774519230769231
"1906",32,69,0.282913165266106
"1907",32,70,1.45301442416047
"1908",32,71,0.205882352941176
"1909",32,72,1.1152688172043
"1910",32,73,0.399417562724014
"1911",32,74,0.5
"1912",32,75,1.15384615384615
"1913",32,76,0.859879032258065
"1914",32,77,1.50731792717087
"1915",32,78,0.277310924369748
"1916",32,79,1.61976381461676
"1917",32,80,0.363636363636364
"1918",32,81,0.415178571428571
"1919",32,82,1.07282502443793
"1920",32,83,0.538306451612903
"1921",32,84,2.34227493842893
"1922",32,85,0.771196723106116
"1923",32,86,0.235294117647059
"1924",32,87,0.578629032258065
"1925",32,88,0.30672268907563
"1926",33,1,0.15625
"1927",33,3,0.0769230769230769
"1928",33,4,0.932648104823977
"1929",33,5,0.607435924928185
"1930",33,6,1.4464559084005
"1931",33,7,2.77808293277458
"1932",33,8,0.12
"1933",33,9,0.0384615384615385
"1934",33,10,3.44872919813458
"1935",33,11,0.15625
"1936",33,12,1.82527406084831
"1937",33,13,3.60051014120585
"1938",33,14,2.96630837872822
"1939",33,15,4.36760488557546
"1940",33,16,1.83952575794205
"1941",33,17,5.10843975313447
"1942",33,18,1.48462567678781
"1943",33,19,1.88417047963088
"1944",33,20,2.14393218947692
"1945",33,21,4.28765150562208
"1946",33,22,1.83010587249914
"1947",33,23,1.6878930221983
"1948",33,24,0.05
"1949",33,25,1.02800110933544
"1950",33,26,4.32064865766016
"1951",33,27,0.0869565217391304
"1952",33,28,1.89016078273738
"1953",33,29,0.3
"1954",33,30,0.435187381404175
"1955",33,31,5.2631216448019
"1956",33,32,5.21370697189494
"1957",33,34,3.80401482066961
"1958",33,35,1.675641015836
"1959",33,36,1.00355510561713
"1960",33,37,0.303030303030303
"1961",33,38,4.47379536176594
"1962",33,39,0.161290322580645
"1963",33,40,2.78132656245609
"1964",33,41,4.7578440679726
"1965",33,42,1.15162301365599
"1966",33,43,1.30276540288686
"1967",33,44,0.672201714693975
"1968",33,45,3.14313551235609
"1969",33,46,0.693518518518519
"1970",33,47,3.22980652801904
"1971",33,48,1.41394649740238
"1972",33,49,2.0642892370245
"1973",33,50,3.80836067696299
"1974",33,51,0.953645226205015
"1975",33,52,5.93521140186619
"1976",33,53,4.4096419226125
"1977",33,54,0.727546050126695
"1978",33,55,4.08211515978401
"1979",33,56,2.24246206183424
"1980",33,57,2.89314282975729
"1981",33,58,0.0689655172413793
"1982",33,59,3.10485352050024
"1983",33,60,0.161290322580645
"1984",33,61,0.235294117647059
"1985",33,62,0.12
"1986",33,63,0.0769230769230769
"1987",33,64,0.284313725490196
"1988",33,65,0.929259634888438
"1989",33,66,0.902251660093707
"1990",33,67,0.67995337995338
"1991",33,68,0.20625
"1992",33,69,0.299841675800755
"1993",33,70,1.03613364886184
"1994",33,71,0.117647058823529
"1995",33,72,0.724659498207885
"1996",33,73,0.341845878136201
"1997",33,74,0.569444444444444
"1998",33,75,0.550961538461539
"1999",33,76,0.188508064516129
"2000",33,77,1.20375816993464
"2001",33,78,0.260504201680672
"2002",33,79,1.5591577540107
"2003",33,80,0.37995337995338
"2004",33,81,0.299107142857143
"2005",33,82,0.850684261974585
"2006",33,83,0.286290322580645
"2007",33,84,0.798320648920365
"2008",33,85,0.591295978689242
"2009",33,86,0.521008403361344
"2010",33,87,0.157258064516129
"2011",33,88,0.435294117647059
"2012",34,1,0.03125
"2013",34,3,0.0384615384615385
"2014",34,4,1.11001453634642
"2015",34,5,1.00842980548863
"2016",34,6,1.59221810624955
"2017",34,7,1.79843371787395
"2018",34,8,0.04
"2019",34,10,2.37967426069729
"2020",34,11,0.03125
"2021",34,12,1.05941133162351
"2022",34,13,2.04121812901535
"2023",34,14,1.27321894110237
"2024",34,15,2.81801145504142
"2025",34,16,1.3796087335089
"2026",34,17,2.31830897042514
"2027",34,18,1.51312805314508
"2028",34,19,0.9513904193711
"2029",34,20,1.10036186168025
"2030",34,21,2.51692920395917
"2031",34,22,1.41554559915803
"2032",34,23,1.24053640559726
"2033",34,24,0.1
"2034",34,25,0.367811629899336
"2035",34,26,2.18259924789647
"2036",34,27,0.130434782608696
"2037",34,28,0.777653218049748
"2038",34,30,0.398422675521822
"2039",34,31,3.54541160865125
"2040",34,32,3.18341000576606
"2041",34,33,3.0099986345286
"2042",34,35,1.21929653260217
"2043",34,36,1.10060718917816
"2044",34,37,0.0606060606060606
"2045",34,38,3.03098764551761
"2046",34,39,0.0967741935483871
"2047",34,40,1.45506760916072
"2048",34,41,3.30869391403589
"2049",34,42,0.944379271916405
"2050",34,43,0.871973479574654
"2051",34,44,0.306843891402715
"2052",34,45,2.41766092594089
"2053",34,46,0.648026048026048
"2054",34,47,2.7824108996828
"2055",34,48,0.99400347745936
"2056",34,49,1.71346559317901
"2057",34,50,2.21886503913544
"2058",34,51,0.501371924793782
"2059",34,52,3.4614638359938
"2060",34,53,2.68938711641708
"2061",34,54,0.91598067404519
"2062",34,55,3.22293605630223
"2063",34,56,1.88406768142373
"2064",34,57,2.18305937754902
"2065",34,58,0.103448275862069
"2066",34,59,2.22298629650819
"2067",34,60,0.0967741935483871
"2068",34,61,0.0588235294117647
"2069",34,62,0.182857142857143
"2070",34,63,0.346153846153846
"2071",34,64,0.43921568627451
"2072",34,65,0.224771805273834
"2073",34,66,0.260828530016517
"2074",34,67,0.0990675990675991
"2075",34,68,0.285096153846154
"2076",34,69,0.38393618316892
"2077",34,70,0.409330628803245
"2078",34,71,0.205882352941176
"2079",34,72,0.372437275985663
"2080",34,73,0.223790322580645
"2081",34,74,0.138888888888889
"2082",34,75,0.1625
"2083",34,76,0.063508064516129
"2084",34,77,0.716795051353875
"2085",34,78,0.277310924369748
"2086",34,79,0.244429590017825
"2087",34,80,0.0606060606060606
"2088",34,81,0.102678571428571
"2089",34,82,0.384652981427175
"2090",34,83,0.223790322580645
"2091",34,84,0.514599438021296
"2092",34,85,0.25136385199241
"2093",34,86,0.201680672268908
"2094",34,87,0.094758064516129
"2095",34,88,0.265966386554622
"2096",35,2,0.0769230769230769
"2097",35,4,0.29541047188106
"2098",35,5,0.32384184443008
"2099",35,6,0.435886662357251
"2100",35,7,0.382354173340891
"2101",35,10,0.3886276333538
"2102",35,12,0.226273726273726
"2103",35,13,0.44281193734835
"2104",35,14,0.298489593026006
"2105",35,15,0.565188580313229
"2106",35,16,0.0989988876529477
"2107",35,17,0.672331437456086
"2108",35,18,0.366696875939171
"2109",35,19,0.159663865546218
"2110",35,20,0.310813290833575
"2111",35,21,0.541379056503705
"2112",35,22,0.205075569591699
"2113",35,23,0.314509020391373
"2114",35,25,0.105911330049261
"2115",35,26,0.613507908044321
"2116",35,28,0.260163940184224
"2117",35,30,0.0588235294117647
"2118",35,31,0.689730704855353
"2119",35,32,0.689730704855353
"2120",35,33,0.595408360533009
"2121",35,34,0.612807627932276
"2122",35,36,0.169079939668175
"2123",35,37,0.0303030303030303
"2124",35,38,0.612807627932276
"2125",35,39,0.0645161290322581
"2126",35,40,0.396108640645054
"2127",35,41,0.513808740279329
"2128",35,42,0.228101563205928
"2129",35,43,0.164734859461026
"2130",35,44,0.0588235294117647
"2131",35,45,0.434236199360848
"2132",35,46,0.184065934065934
"2133",35,47,0.689730704855353
"2134",35,48,0.180392156862745
"2135",35,49,0.254201680672269
"2136",35,50,0.643259934246652
"2137",35,51,0.141625615763547
"2138",35,52,0.85639737152202
"2139",35,53,0.642111657236306
"2140",35,54,0.320010634526764
"2141",35,55,0.624944915931633
"2142",35,56,0.493760008884657
"2143",35,57,0.463456978581627
"2144",35,59,0.531855246979895
"2145",35,60,0.0645161290322581
"2146",35,63,0.0769230769230769
"2147",35,64,0.092156862745098
"2148",35,66,0.129301917955978
"2149",35,67,0.0303030303030303
"2150",35,68,0.0769230769230769
"2151",35,69,0.135854341736695
"2152",35,70,0.122718052738337
"2153",35,71,0.0588235294117647
"2154",35,77,0.288235294117647
"2155",35,78,0.130252100840336
"2156",35,79,0.0303030303030303
"2157",35,80,0.0303030303030303
"2158",35,81,0.0714285714285714
"2159",35,82,0.0948191593352884
"2160",35,84,0.0303030303030303
"2161",35,88,0.107142857142857
"2162",36,4,0.308453013312348
"2163",36,5,0.25676219205631
"2164",36,6,0.293799229093347
"2165",36,7,0.321772875816993
"2166",36,10,0.482666122004357
"2167",36,11,0.03125
"2168",36,12,0.0697115384615385
"2169",36,13,0.163938117982236
"2170",36,14,0.221772875816993
"2171",36,15,0.622818481721934
"2172",36,16,0.0960648148148148
"2173",36,17,0.619114778018231
"2174",36,18,0.260514350667803
"2175",36,19,0.0277777777777778
"2176",36,20,0.438496376811594
"2177",36,21,0.556151815055268
"2178",36,22,0.266021451315569
"2179",36,23,0.136160340204458
"2180",36,25,0.173913043478261
"2181",36,26,0.314365468409586
"2182",36,27,0.173913043478261
"2183",36,28,0.257246376811594
"2184",36,30,0.0294117647058824
"2185",36,31,0.667262926166379
"2186",36,32,0.548905438243674
"2187",36,33,0.584356943260396
"2188",36,34,0.567262926166379
"2189",36,35,0.201206636500754
"2190",36,38,0.722818481721934
"2191",36,40,0.192143246187364
"2192",36,41,0.684356943260396
"2193",36,42,0.190522875816993
"2194",36,43,0.117851307189542
"2195",36,44,0.0294117647058824
"2196",36,45,0.432309222462675
"2197",36,46,0.103276353276353
"2198",36,47,0.524901815055268
"2199",36,48,0.288221677559913
"2200",36,49,0.299389622998958
"2201",36,50,0.452840623428859
"2202",36,51,0.03125
"2203",36,52,0.722818481721934
"2204",36,53,0.530225889129342
"2205",36,54,0.0648148148148148
"2206",36,55,0.591568481721934
"2207",36,56,0.256971677559913
"2208",36,57,0.469346259499712
"2209",36,59,0.308235148388601
"2210",36,61,0.0294117647058824
"2211",36,63,0.0384615384615385
"2212",36,64,0.229411764705882
"2213",36,65,0.0294117647058824
"2214",36,68,0.0697115384615385
"2215",36,69,0.173913043478261
"2216",36,70,0.0555555555555556
"2217",36,71,0.0294117647058824
"2218",36,72,0.0277777777777778
"2219",36,73,0.0555555555555556
"2220",36,74,0.0277777777777778
"2221",36,75,0.03125
"2222",36,76,0.03125
"2223",36,77,0.161111111111111
"2224",36,78,0.0294117647058824
"2225",36,79,0.0606617647058824
"2226",36,81,0.03125
"2227",36,84,0.0960648148148148
"2228",36,85,0.0294117647058824
"2229",36,86,0.0294117647058824
"2230",36,88,0.0294117647058824
"2231",37,7,0.0303030303030303
"2232",37,10,0.0303030303030303
"2233",37,12,0.0303030303030303
"2234",37,13,0.0303030303030303
"2235",37,14,0.0303030303030303
"2236",37,15,0.0303030303030303
"2237",37,17,0.0303030303030303
"2238",37,18,0.0303030303030303
"2239",37,21,0.0303030303030303
"2240",37,22,0.0303030303030303
"2241",37,23,0.0303030303030303
"2242",37,26,0.0303030303030303
"2243",37,28,0.0303030303030303
"2244",37,31,0.0303030303030303
"2245",37,32,0.0303030303030303
"2246",37,33,0.0303030303030303
"2247",37,34,0.0303030303030303
"2248",37,35,0.0303030303030303
"2249",37,38,0.0303030303030303
"2250",37,40,0.0303030303030303
"2251",37,41,0.0303030303030303
"2252",37,45,0.0303030303030303
"2253",37,47,0.0303030303030303
"2254",37,52,0.0303030303030303
"2255",37,53,0.0303030303030303
"2256",37,56,0.0303030303030303
"2257",37,59,0.0303030303030303
"2258",37,66,0.0303030303030303
"2259",37,67,0.0303030303030303
"2260",37,79,0.0303030303030303
"2261",37,80,0.0303030303030303
"2262",37,82,0.0303030303030303
"2263",37,84,0.0303030303030303
"2264",38,1,0.03125
"2265",38,3,0.0769230769230769
"2266",38,4,0.448809208385048
"2267",38,5,0.949555896459921
"2268",38,6,1.22275636438656
"2269",38,7,1.53864170038269
"2270",38,9,0.0384615384615385
"2271",38,10,1.960104674849
"2272",38,11,0.0625
"2273",38,12,0.908512290916351
"2274",38,13,1.6330236913164
"2275",38,14,1.39680817471295
"2276",38,15,2.41408648667453
"2277",38,16,0.760489852606093
"2278",38,17,2.61118140963152
"2279",38,18,0.849191374729394
"2280",38,19,0.859933455667687
"2281",38,20,1.42171250100183
"2282",38,21,2.37006384265188
"2283",38,22,1.19533358447021
"2284",38,23,0.882744110558512
"2285",38,24,0.15
"2286",38,25,0.43664723270233
"2287",38,26,2.20475838936689
"2288",38,27,0.0434782608695652
"2289",38,28,0.704494559953682
"2290",38,29,0.1
"2291",38,30,0.122331593927894
"2292",38,31,2.60807994840992
"2293",38,32,2.94771445291119
"2294",38,33,2.86372018630823
"2295",38,34,2.33898848526074
"2296",38,35,1.05765071478937
"2297",38,36,0.838012784080559
"2298",38,37,0.121212121212121
"2299",38,39,0.193548387096774
"2300",38,40,1.32757157946829
"2301",38,41,2.59687670350256
"2302",38,42,0.654399674932293
"2303",38,43,0.588480078078406
"2304",38,44,0.38212818528221
"2305",38,45,1.92889621398425
"2306",38,46,0.408038258038258
"2307",38,47,1.92837146245144
"2308",38,48,0.714041813306519
"2309",38,49,1.07363005240961
"2310",38,50,2.11352222740917
"2311",38,51,0.482338874510732
"2312",38,52,2.93764538391763
"2313",38,53,2.33736690995495
"2314",38,54,0.436225662032114
"2315",38,55,2.32198103465528
"2316",38,56,1.29546651809746
"2317",38,57,1.69840957492376
"2318",38,58,0.0344827586206897
"2319",38,59,1.57524385175804
"2320",38,60,0.193548387096774
"2321",38,61,0.0588235294117647
"2322",38,62,0.0714285714285714
"2323",38,63,0.0769230769230769
"2324",38,64,0.358823529411765
"2325",38,65,0.270389621365788
"2326",38,66,0.518208784170964
"2327",38,67,0.298135198135198
"2328",38,68,0.250961538461538
"2329",38,69,0.245158933138473
"2330",38,70,0.606716249718278
"2331",38,71,0.0588235294117647
"2332",38,72,0.192293906810036
"2333",38,73,0.23711917562724
"2334",38,74,0.111111111111111
"2335",38,75,0.132211538461538
"2336",38,76,0.094758064516129
"2337",38,77,0.569934640522876
"2338",38,78,0.0945378151260504
"2339",38,79,0.450868983957219
"2340",38,80,0.198135198135198
"2341",38,81,0.0982142857142857
"2342",38,82,0.48900293255132
"2343",38,83,0.282258064516129
"2344",38,84,0.367899338111123
"2345",38,85,0.160793132389432
"2346",38,86,0.0588235294117647
"2347",38,87,0.126008064516129
"2348",38,88,0.130252100840336
"2349",39,7,0.032258064516129
"2350",39,13,0.032258064516129
"2351",39,14,0.032258064516129
"2352",39,15,0.032258064516129
"2353",39,16,0.032258064516129
"2354",39,17,0.032258064516129
"2355",39,18,0.032258064516129
"2356",39,21,0.032258064516129
"2357",39,22,0.032258064516129
"2358",39,26,0.032258064516129
"2359",39,31,0.032258064516129
"2360",39,32,0.032258064516129
"2361",39,33,0.032258064516129
"2362",39,34,0.032258064516129
"2363",39,35,0.032258064516129
"2364",39,38,0.032258064516129
"2365",39,40,0.032258064516129
"2366",39,42,0.032258064516129
"2367",39,45,0.032258064516129
"2368",39,47,0.032258064516129
"2369",39,50,0.032258064516129
"2370",39,52,0.032258064516129
"2371",39,53,0.032258064516129
"2372",39,54,0.032258064516129
"2373",39,55,0.032258064516129
"2374",39,56,0.032258064516129
"2375",39,57,0.032258064516129
"2376",39,59,0.032258064516129
"2377",39,60,0.032258064516129
"2378",39,66,0.032258064516129
"2379",39,82,0.032258064516129
"2380",40,1,0.125
"2381",40,4,0.256792717086835
"2382",40,5,0.0857142857142857
"2383",40,6,0.227877373171491
"2384",40,7,0.705747181081621
"2385",40,8,0.04
"2386",40,10,0.685847189321229
"2387",40,11,0.0625
"2388",40,12,0.307616778382907
"2389",40,13,0.81314425868661
"2390",40,14,0.831642935935287
"2391",40,15,1.02802521106756
"2392",40,16,0.392053413257529
"2393",40,17,0.921940554982906
"2394",40,18,0.548659742657976
"2395",40,19,0.422419957230204
"2396",40,20,0.675173788647828
"2397",40,21,1.10897759201994
"2398",40,22,0.417553803372115
"2399",40,23,0.380627882466118
"2400",40,24,0.05
"2401",40,25,0.170412561576355
"2402",40,26,0.83564425868661
"2403",40,28,0.414155134363045
"2404",40,29,0.1
"2405",40,30,0.125
"2406",40,31,1.1613585444009
"2407",40,32,1.1113585444009
"2408",40,33,1.17564425868661
"2409",40,34,0.965525211067562
"2410",40,35,0.33136583584794
"2411",40,36,0.223393246187364
"2412",40,37,0.0303030303030303
"2413",40,38,1.0088585444009
"2414",40,39,0.0967741935483871
"2415",40,41,1.01113607499044
"2416",40,42,0.160266257040451
"2417",40,43,0.290102104060015
"2418",40,44,0.13125
"2419",40,45,0.750392935935287
"2420",40,46,0.150529100529101
"2421",40,47,0.746842415368637
"2422",40,48,0.34863834422658
"2423",40,49,0.430290327600574
"2424",40,50,0.431312008674438
"2425",40,51,0.349512023941946
"2426",40,52,1.12802521106756
"2427",40,53,0.888488174030525
"2428",40,54,0.233017579791773
"2429",40,55,0.869273904902463
"2430",40,56,0.62564425868661
"2431",40,57,0.720341228383579
"2432",40,59,0.69406463759086
"2433",40,60,0.0967741935483871
"2434",40,61,0.0294117647058824
"2435",40,62,0.04
"2436",40,64,0.0666666666666667
"2437",40,65,0.0606617647058824
"2438",40,66,0.330525499713486
"2439",40,67,0.13030303030303
"2440",40,68,0.1125
"2441",40,69,0.0294117647058824
"2442",40,70,0.345360040567951
"2443",40,72,0.232293906810036
"2444",40,73,0.03125
"2445",40,74,0.0277777777777778
"2446",40,75,0.1875
"2447",40,76,0.127016129032258
"2448",40,77,0.0571895424836601
"2449",40,78,0.0357142857142857
"2450",40,79,0.340964795008913
"2451",40,80,0.0303030303030303
"2452",40,81,0.0982142857142857
"2453",40,82,0.127077223851417
"2454",40,84,0.222133974150103
"2455",40,85,0.154411764705882
"2456",40,86,0.0294117647058824
"2457",40,87,0.0957661290322581
"2458",40,88,0.165126050420168
"2459",41,1,0.09375
"2460",41,2,0.153846153846154
"2461",41,3,0.0384615384615385
"2462",41,4,1.64991207212198
"2463",41,5,1.55761462479729
"2464",41,6,2.85999321608054
"2465",41,7,2.88051446392528
"2466",41,8,0.24
"2467",41,10,4.66841952220559
"2468",41,11,0.0625
"2469",41,12,1.61961433773864
"2470",41,13,3.49081914872287
"2471",41,14,2.06391324651524
"2472",41,15,4.8323285019801
"2473",41,16,1.78369215806646
"2474",41,17,4.98381545691533
"2475",41,18,2.10524597498909
"2476",41,19,1.60201631168711
"2477",41,20,2.57624223672825
"2478",41,21,4.66895853861014
"2479",41,22,1.75689595807243
"2480",41,23,1.8589092664904
"2481",41,24,0.35
"2482",41,25,0.621371834687052
"2483",41,26,4.22510582695691
"2484",41,27,0.173913043478261
"2485",41,28,1.49869461081014
"2486",41,29,0.133333333333333
"2487",41,30,0.643085863377609
"2488",41,31,5.88820703205218
"2489",41,32,6.45292095300733
"2490",41,33,5.73470945436105
"2491",41,34,5.46866453436876
"2492",41,35,1.51678223737047
"2493",41,36,1.8349969214739
"2494",41,37,0.0303030303030303
"2495",41,38,5.54828088293248
"2496",41,40,3.046953457499
"2497",41,42,1.26266372325719
"2498",41,43,1.33292461939284
"2499",41,44,0.809469020401683
"2500",41,45,3.31375198590358
"2501",41,46,1.42407407407407
"2502",41,47,4.5926063289918
"2503",41,48,1.69317286743757
"2504",41,49,3.19895657662525
"2505",41,50,4.5432120697306
"2506",41,51,1.17463517665131
"2507",41,52,6.4306608713651
"2508",41,53,4.69392597857757
"2509",41,54,1.5269867527932
"2510",41,55,5.42056942772102
"2511",41,56,2.91817182056083
"2512",41,57,3.16873637113415
"2513",41,58,0.137931034482759
"2514",41,59,3.21350432719243
"2515",41,61,0.117647058823529
"2516",41,62,0.382857142857143
"2517",41,63,0.192307692307692
"2518",41,64,0.623529411764706
"2519",41,65,0.578494759972955
"2520",41,66,0.163636363636364
"2521",41,67,0.202097902097902
"2522",41,68,0.4125
"2523",41,69,0.552064303982463
"2524",41,70,1.17696078431373
"2525",41,71,0.323529411764706
"2526",41,72,0.858100358422939
"2527",41,73,0.54872311827957
"2528",41,74,0.194444444444444
"2529",41,75,0.25625
"2530",41,76,0.127016129032258
"2531",41,77,0.989262371615313
"2532",41,78,0.53781512605042
"2533",41,79,0.58545008912656
"2534",41,80,0.184149184149184
"2535",41,81,0.276785714285714
"2536",41,82,0.196969696969697
"2537",41,83,0.475806451612903
"2538",41,84,1.08674281425804
"2539",41,85,0.437203510436433
"2540",41,86,0.260504201680672
"2541",41,87,0.220766129032258
"2542",41,88,0.467647058823529
"2543",42,4,0.0973841149362971
"2544",42,5,0.0627450980392157
"2545",42,6,0.132942142374191
"2546",42,7,0.221278321088568
"2547",42,9,0.0384615384615385
"2548",42,10,0.167947459637573
"2549",42,12,0.140916647312643
"2550",42,13,0.228730267384327
"2551",42,14,0.191866556382685
"2552",42,15,0.291475365423543
"2553",42,16,0.193015981670042
"2554",42,17,0.42365927346952
"2555",42,18,0.152939670491853
"2556",42,19,0.164214138352069
"2557",42,20,0.23448275862069
"2558",42,21,0.255761079709257
"2559",42,22,0.121146953405018
"2560",42,23,0.0701970443349754
"2561",42,25,0.0357142857142857
"2562",42,26,0.428730267384327
"2563",42,28,0.0555555555555556
"2564",42,30,0.0616698292220114
"2565",42,31,0.425883967574081
"2566",42,32,0.45814203209021
"2567",42,33,0.45814203209021
"2568",42,34,0.253013826962005
"2569",42,35,0.13071744826963
"2570",42,36,0.118300653594771
"2571",42,38,0.291475365423543
"2572",42,39,0.032258064516129
"2573",42,40,0.12352790578597
"2574",42,41,0.220755762445876
"2575",42,43,0.191401208953391
"2576",42,44,0.0294117647058824
"2577",42,45,0.255761079709257
"2578",42,46,0.0555555555555556
"2579",42,47,0.253013826962005
"2580",42,48,0.118300653594771
"2581",42,49,0.157911617343666
"2582",42,50,0.332389432199679
"2583",42,51,0.0384615384615385
"2584",42,52,0.45814203209021
"2585",42,53,0.45814203209021
"2586",42,54,0.155785970302099
"2587",42,55,0.253013826962005
"2588",42,56,0.217299541247719
"2589",42,57,0.390169681859795
"2590",42,58,0.0344827586206897
"2591",42,59,0.164124938073116
"2592",42,60,0.032258064516129
"2593",42,64,0.0627450980392157
"2594",42,65,0.201149425287356
"2595",42,66,0.032258064516129
"2596",42,71,0.0294117647058824
"2597",42,72,0.0878136200716846
"2598",42,73,0.032258064516129
"2599",42,74,0.0555555555555556
"2600",42,75,0.0384615384615385
"2601",42,77,0.255555555555556
"2602",42,78,0.0651260504201681
"2603",42,81,0.0357142857142857
"2604",42,82,0.032258064516129
"2605",42,83,0.032258064516129
"2606",42,84,0.0900383141762452
"2607",42,85,0.0707196029776675
"2608",43,3,0.0384615384615385
"2609",43,4,0.129642179452426
"2610",43,5,0.0294117647058824
"2611",43,6,0.0651260504201681
"2612",43,7,0.292378748438995
"2613",43,9,0.0384615384615385
"2614",43,10,0.416730788105436
"2615",43,11,0.0625
"2616",43,12,0.232441953208082
"2617",43,13,0.450811086891618
"2618",43,14,0.383846801177332
"2619",43,15,0.4802228515975
"2620",43,16,0.266199742353802
"2621",43,17,0.4802228515975
"2622",43,18,0.245033645642165
"2623",43,19,0.14041514041514
"2624",43,20,0.166694297082228
"2625",43,21,0.444508565883214
"2626",43,22,0.215136375062846
"2627",43,23,0.285572882999354
"2628",43,25,0.101447044334975
"2629",43,26,0.450811086891618
"2630",43,28,0.0622605363984674
"2631",43,30,0.0939278937381404
"2632",43,31,0.415706722565242
"2633",43,32,0.4802228515975
"2634",43,33,0.4802228515975
"2635",43,34,0.441761313135961
"2636",43,35,0.0996088090408577
"2637",43,36,0.23733660130719
"2638",43,38,0.4802228515975
"2639",43,40,0.309371880936283
"2640",43,41,0.407278554515272
"2641",43,42,0.195881495691742
"2642",43,44,0.0991233031674208
"2643",43,45,0.382008565883214
"2644",43,46,0.0277777777777778
"2645",43,47,0.340799774674423
"2646",43,48,0.275798139768728
"2647",43,49,0.158151080945199
"2648",43,50,0.250036491023208
"2649",43,51,0.135444297082228
"2650",43,52,0.4802228515975
"2651",43,53,0.4802228515975
"2652",43,54,0.128008192524322
"2653",43,55,0.306317016053733
"2654",43,56,0.305085488960137
"2655",43,57,0.279030898389418
"2656",43,59,0.313021996896645
"2657",43,61,0.117647058823529
"2658",43,64,0.0294117647058824
"2659",43,65,0.148897058823529
"2660",43,66,0.0344827586206897
"2661",43,67,0.0384615384615385
"2662",43,68,0.0625
"2663",43,70,0.0344827586206897
"2664",43,71,0.0294117647058824
"2665",43,72,0.0922939068100358
"2666",43,73,0.0957661290322581
"2667",43,74,0.0277777777777778
"2668",43,75,0.100961538461538
"2669",43,76,0.0625
"2670",43,77,0.0277777777777778
"2671",43,78,0.0651260504201681
"2672",43,79,0.211397058823529
"2673",43,81,0.0982142857142857
"2674",43,83,0.0645161290322581
"2675",43,84,0.0902777777777778
"2676",43,85,0.220624726317326
"2677",43,86,0.117647058823529
"2678",43,87,0.03125
"2679",43,88,0.117647058823529
"2680",44,3,0.0384615384615385
"2681",44,4,0.0294117647058824
"2682",44,5,0.0820433436532508
"2683",44,6,0.0820433436532508
"2684",44,7,0.163706636500754
"2685",44,10,0.163706636500754
"2686",44,12,0.0625
"2687",44,13,0.134294871794872
"2688",44,14,0.0717948717948718
"2689",44,15,0.216338215448123
"2690",44,16,0.0384615384615385
"2691",44,17,0.216338215448123
"2692",44,18,0.0294117647058824
"2693",44,19,0.0717948717948718
"2694",44,20,0.134294871794872
"2695",44,21,0.216338215448123
"2696",44,22,0.100961538461538
"2697",44,23,0.100961538461538
"2698",44,25,0.0625
"2699",44,26,0.18692645074224
"2700",44,28,0.0526315789473684
"2701",44,29,0.0333333333333333
"2702",44,30,0.0294117647058824
"2703",44,31,0.216338215448123
"2704",44,32,0.216338215448123
