"","PROVINCIA","CANTON","SE","NÚM..CASOS"
"697","Loja","Macará",22,2
"698","Loja","Macará",23,3
"699","Loja","Macará",24,3
"700","Loja","Macará",25,3
"701","Loja","Macará",26,3
"702","Loja","Macará",27,3
"703","Loja","Macará",28,3
"704","Loja","Macará",29,2
"705","Loja","Macará",33,2
"706","Loja","Macará",40,4
"707","Loja","Macará",39,3
"708","Loja","Macará",41,3
"709","Loja","Macará",42,2
"710","Loja","Macará",45,2
"711","Manabí","Rocafuerte",21,3
"712","Manabí","Rocafuerte",28,3
"713","Manabí","Rocafuerte",33,6
"714","Manabí","Rocafuerte",47,2
"715","Manabí","Rocafuerte",24,3
"716","Santa Elena","Santa Elena",20,6
"717","Santa Elena","Santa Elena",18,4
"718","Santa Elena","Santa Elena",19,4
"719","Santa Elena","Santa Elena",26,6
"720","Santa Elena","Santa Elena",23,6
"721","Santa Elena","Santa Elena",25,3
"722","Santa Elena","Santa Elena",24,3
"723","Santa Elena","Santa Elena",22,6
"724","Santa Elena","Santa Elena",27,3
"725","Santa Elena","Santa Elena",29,5
"726","Santa Elena","Santa Elena",33,6
"727","Santa Elena","Santa Elena",35,8
"728","Santa Elena","Santa Elena",38,3
"729","Santa Elena","Santa Elena",39,2
"730","Santa Elena","Santa Elena",45,2
"731","Santa Elena","Santa Elena",49,2
"732","Santa Elena","Santa Elena",17,3
"733","Santa Elena","Santa Elena",21,2
"734","Santa Elena","Santa Elena",28,2
"735","Santa Elena","Santa Elena",47,2
"736","Esmeraldas","Eloy Alfaro",18,5
"737","Esmeraldas","Eloy Alfaro",23,3
"738","Esmeraldas","Eloy Alfaro",14,4
"739","Esmeraldas","Eloy Alfaro",15,2
"740","Cañar","La Troncal",21,2
"741","Cañar","La Troncal",35,2
"742","Cañar","La Troncal",24,3
"743","Cañar","La Troncal",7,3
"744","Cañar","La Troncal",25,2
"745","Cañar","La Troncal",15,2
"746","Cañar","La Troncal",27,2
"747","Cañar","La Troncal",33,2
"748","Santa Elena","La Libertad",31,2
"749","Santa Elena","La Libertad",23,2
"750","Santa Elena","La Libertad",16,3
"751","Santa Elena","La Libertad",28,3
"752","Santa Elena","La Libertad",33,3
"753","Santa Elena","La Libertad",21,2
"754","Santa Elena","La Libertad",17,3
"755","Santa Elena","La Libertad",18,3
"756","Santa Elena","La Libertad",22,3
"757","Santa Elena","La Libertad",20,2
"758","Santa Elena","La Libertad",24,2
"759","Zamora Chinchipe","Yantzaza",23,3
"760","Zamora Chinchipe","Yantzaza",24,2
"761","Zamora Chinchipe","Yantzaza",25,4
"762","Zamora Chinchipe","Yantzaza",26,7
"763","Zamora Chinchipe","Yantzaza",6,4
"764","Zamora Chinchipe","Yantzaza",8,2
"765","Zamora Chinchipe","Yantzaza",12,5
"766","Zamora Chinchipe","Yantzaza",14,2
"767","Zamora Chinchipe","Yantzaza",21,3
"768","Zamora Chinchipe","Yantzaza",27,4
"769","Zamora Chinchipe","Yantzaza",29,3
"770","Zamora Chinchipe","Yantzaza",30,2
"771","Zamora Chinchipe","Yantzaza",31,3
"772","Zamora Chinchipe","Yantzaza",35,3
"773","Zamora Chinchipe","Yantzaza",36,2
"774","Zamora Chinchipe","Yantzaza",37,2
"775","Zamora Chinchipe","Yantzaza",39,2
"776","Zamora Chinchipe","Yantzaza",51,2
"777","Zamora Chinchipe","Yantzaza",52,3
"778","Zamora Chinchipe","Yantzaza",18,4
"779","Zamora Chinchipe","Yantzaza",15,2
"780","Zamora Chinchipe","Yantzaza",16,5
"781","Zamora Chinchipe","Yantzaza",17,2
"782","Zamora Chinchipe","Yantzaza",38,2
"783","Morona Santiago","Sucúa",15,2
"784","Morona Santiago","Sucúa",45,2
"785","Morona Santiago","Sucúa",46,2
"786","Morona Santiago","Sucúa",48,2
"787","Morona Santiago","Sucúa",51,2
"788","Morona Santiago","Santiago",46,2
"789","Morona Santiago","Morona",13,2
"790","Morona Santiago","Morona",48,2
"791","Los Ríos","Buena Fé",40,2
"792","Los Ríos","Buena Fé",46,3
"793","Los Ríos","Buena Fé",28,3
"794","Los Ríos","Buena Fé",25,2
"795","Los Ríos","Buena Fé",19,3
"796","Los Ríos","Buena Fé",18,2
"797","Los Ríos","Buena Fé",27,3
"798","Los Ríos","Buena Fé",30,3
"799","Los Ríos","Buena Fé",33,2
"800","Los Ríos","Buena Fé",36,2
"801","Los Ríos","Buena Fé",45,3
"802","Los Ríos","Buena Fé",10,6
"803","Los Ríos","Buena Fé",14,3
"804","Los Ríos","Buena Fé",3,3
"805","Los Ríos","Buena Fé",11,4
"806","Los Ríos","Buena Fé",2,2
"807","Los Ríos","Buena Fé",6,2
"808","Los Ríos","Buena Fé",8,2
"809","Los Ríos","Buena Fé",13,2
"810","Los Ríos","Buena Fé",16,4
"811","Azuay","Cuenca",22,2
"812","Morona Santiago","Gualaquiza",35,2
"813","Morona Santiago","Gualaquiza",42,2
"814","Morona Santiago","Gualaquiza",17,5
"815","Morona Santiago","Gualaquiza",22,3
"816","Morona Santiago","Gualaquiza",25,4
"817","Morona Santiago","Gualaquiza",26,3
"818","Morona Santiago","Gualaquiza",27,2
"819","Morona Santiago","Gualaquiza",34,2
"820","Pastaza","Pastaza",11,2
"821","Pastaza","Pastaza",45,2
"822","Pastaza","Pastaza",10,2
"823","Pastaza","Pastaza",14,3
"824","Pastaza","Pastaza",16,2
"825","Pastaza","Pastaza",30,2
"826","Pastaza","Pastaza",44,2
"827","Pastaza","Pastaza",52,5
"828","Pastaza","Pastaza",51,2
"829","Guayas","Durán",18,2
"830","Guayas","Durán",4,3
"831","Guayas","Durán",31,2
"832","Guayas","Durán",15,2
"833","Guayas","Durán",34,2
"834","Manabí","Sucre",28,3
"835","Manabí","Sucre",22,3
"836","Manabí","Sucre",25,2
"837","Manabí","Sucre",21,3
"838","Manabí","Sucre",35,3
"839","Manabí","Sucre",38,2
"840","Cotopaxi","La Maná",5,2
"841","Cotopaxi","La Maná",10,2
"842","Cotopaxi","Latacunga",6,1
"843","Chimborazo","Riobamba",37,2
"844","El Oro","Zaruma",10,1
"845","Azuay","Santa Isabel",21,1
"846","Zamora Chinchipe","Zamora",11,2
"847","Bolívar","Chillanes",26,1
"848","Guayas","Crnel. Marcelino Maridueña",18,1
"849","Galápagos","San Cristobal",31,3
"850","Galápagos","San Cristobal",35,2
"851","Azuay","Girón",38,1
"852","Pichincha","Pedro Vicente Maldonado",22,4
"853","Pichincha","Pedro Vicente Maldonado",23,2
"854","Pichincha","Pedro Vicente Maldonado",26,2
"855","Napo","Quijos",46,1
"856","Manabí","Flavio Alfaro",12,2
"857","Manabí","Flavio Alfaro",39,2
"858","Esmeraldas","Esmeraldas",34,1
"859","Esmeraldas","Esmeraldas",49,1
"860","Esmeraldas","Esmeraldas",45,1
"861","Esmeraldas","Esmeraldas",3,1
"862","Esmeraldas","Atacames",34,1
"863","Esmeraldas","Atacames",10,1
"864","Esmeraldas","Atacames",11,1
"865","Esmeraldas","Atacames",18,1
"866","Esmeraldas","Atacames",22,1
"867","Esmeraldas","Atacames",25,1
"868","Esmeraldas","Atacames",40,1
"869","Esmeraldas","Atacames",41,1
"870","El Oro","Arenillas",15,1
"871","El Oro","Arenillas",11,1
"872","El Oro","Arenillas",12,1
"873","El Oro","Arenillas",13,1
"874","El Oro","Arenillas",19,1
"875","El Oro","Arenillas",7,1
"876","El Oro","Arenillas",18,1
"877","El Oro","Arenillas",30,1
"878","El Oro","Arenillas",31,1
"879","El Oro","Arenillas",52,1
"880","Santo Domingo de los Tsáchilas","Santo Domingo",7,1
"881","Santo Domingo de los Tsáchilas","Santo Domingo",2,1
"882","El Oro","Huaquillas",4,1
"883","El Oro","Huaquillas",8,1
"884","El Oro","Huaquillas",10,1
"885","El Oro","Huaquillas",29,1
"886","El Oro","Huaquillas",31,1
"887","El Oro","Huaquillas",36,1
"888","El Oro","Huaquillas",38,1
"889","El Oro","Huaquillas",41,1
"890","El Oro","Huaquillas",43,1
"891","El Oro","Huaquillas",44,1
"892","El Oro","Huaquillas",19,1
"893","El Oro","Huaquillas",50,1
"894","Los Ríos","Quevedo",3,1
"895","Los Ríos","Quevedo",42,1
"896","Los Ríos","Quevedo",46,1
"897","Los Ríos","Quevedo",40,1
"898","Los Ríos","Quevedo",1,1
"899","Los Ríos","Quevedo",44,1
"900","El Oro","Santa Rosa",8,1
"901","El Oro","Santa Rosa",17,1
"902","El Oro","Santa Rosa",21,1
"903","El Oro","Santa Rosa",24,1
"904","El Oro","Santa Rosa",10,1
"905","El Oro","Santa Rosa",27,1
"906","El Oro","Santa Rosa",19,1
"907","Esmeraldas","Quininde",18,1
"908","Esmeraldas","Quininde",17,1
"909","Esmeraldas","Quininde",14,1
"910","Esmeraldas","Quininde",16,1
"911","Esmeraldas","Quininde",11,1
"912","Sucumbíos","Lago Agrio",23,1
"913","Sucumbíos","Lago Agrio",33,1
"914","Sucumbíos","Lago Agrio",37,1
"915","Sucumbíos","Lago Agrio",42,1
"916","Sucumbíos","Lago Agrio",43,1
"917","Sucumbíos","Lago Agrio",51,1
"918","Sucumbíos","Lago Agrio",18,1
"919","El Oro","Machala",4,1
"920","El Oro","Machala",7,1
"921","El Oro","Machala",1,1
"922","El Oro","Machala",9,1
"923","El Oro","Machala",11,1
"924","El Oro","Machala",17,1
"925","El Oro","Machala",27,1
"926","El Oro","Machala",43,1
"927","El Oro","Machala",51,1
"928","El Oro","Machala",52,1
"929","El Oro","Machala",47,1
"930","El Oro","Machala",46,1
"931","El Oro","Machala",35,1
"932","El Oro","Machala",41,1
"933","Manabí","Jipijapa",33,1
"934","Manabí","Jipijapa",43,1
"935","Manabí","Jipijapa",28,1
"936","Manabí","Jipijapa",1,1
"937","Manabí","Jipijapa",2,1
"938","Manabí","Jipijapa",3,1
"939","Manabí","Jipijapa",26,1
"940","Manabí","Jipijapa",21,1
"941","Manabí","Jipijapa",31,1
"942","Manabí","Jipijapa",36,1
"943","Manabí","Jipijapa",37,1
"944","Manabí","Jipijapa",52,1
"945","Manabí","Jipijapa",40,1
"946","Manabí","Jipijapa",42,1
"947","Manabí","Jipijapa",46,1
"948","Manabí","Jipijapa",51,1
"949","Manabí","Jipijapa",39,1
"950","Guayas","Milagro",6,1
"951","Guayas","Milagro",30,1
"952","Guayas","Milagro",38,1
"953","Guayas","Milagro",44,1
"954","Guayas","Milagro",52,1
"955","Guayas","Milagro",11,1
"956","Esmeraldas","San Lorenzo",28,1
"957","Esmeraldas","San Lorenzo",4,1
"958","Esmeraldas","San Lorenzo",1,1
"959","Esmeraldas","San Lorenzo",3,1
"960","Esmeraldas","San Lorenzo",9,1
"961","Esmeraldas","San Lorenzo",19,1
"962","Esmeraldas","San Lorenzo",22,1
"963","Esmeraldas","San Lorenzo",5,1
"964","Esmeraldas","San Lorenzo",6,1
"965","Esmeraldas","San Lorenzo",23,1
"966","Esmeraldas","San Lorenzo",29,1
"967","Esmeraldas","San Lorenzo",33,1
"968","Esmeraldas","San Lorenzo",35,1
"969","Esmeraldas","San Lorenzo",39,1
"970","Esmeraldas","San Lorenzo",41,1
"971","Esmeraldas","San Lorenzo",45,1
"972","Esmeraldas","San Lorenzo",47,1
"973","Esmeraldas","San Lorenzo",15,1
"974","Esmeraldas","San Lorenzo",50,1
"975","Loja","Loja",6,1
"976","Loja","Loja",15,1
"977","Loja","Loja",20,1
"978","Loja","Loja",49,1
"979","Loja","Loja",14,1
"980","Loja","Loja",28,1
"981","Loja","Loja",34,1
"982","Loja","Loja",43,1
"983","Loja","Loja",48,1
"984","Loja","Loja",30,1
"985","Guayas","Empalme",14,1
"986","Guayas","Empalme",24,1
"987","Guayas","Empalme",22,1
"988","Guayas","Empalme",13,1
"989","Guayas","Empalme",21,1
"990","Guayas","Empalme",19,1
"991","Guayas","Empalme",15,1
"992","Guayas","Empalme",33,1
"993","Guayas","Empalme",37,1
"994","Guayas","Empalme",41,1
"995","Guayas","Empalme",49,1
"996","Guayas","Empalme",2,1
"997","Guayas","Empalme",12,1
"998","Guayas","Empalme",35,1
"999","Santa Elena","Salinas",29,1
"1000","Santa Elena","Salinas",30,1
"1001","Santa Elena","Salinas",33,1
"1002","Santa Elena","Salinas",35,1
"1003","Santa Elena","Salinas",39,1
"1004","Santa Elena","Salinas",2,1
"1005","Los Ríos","Babahoyo",45,1
"1006","Los Ríos","Babahoyo",18,1
"1007","Los Ríos","Babahoyo",31,1
"1008","Los Ríos","Babahoyo",10,1
"1009","Los Ríos","Babahoyo",16,1
"1010","Los Ríos","Babahoyo",42,1
"1011","Los Ríos","Babahoyo",44,1
"1012","Los Ríos","Babahoyo",48,1
"1013","Los Ríos","Babahoyo",52,1
"1014","Los Ríos","Babahoyo",14,1
"1015","Los Ríos","Babahoyo",4,1
"1016","Los Ríos","Babahoyo",9,1
"1017","Los Ríos","Babahoyo",2,1
"1018","Los Ríos","Babahoyo",22,1
"1019","Orellana","Orellana",4,1
"1020","Orellana","Orellana",3,1
"1021","Orellana","Orellana",6,1
"1022","Orellana","Orellana",7,1
"1023","Orellana","Orellana",8,1
"1024","Orellana","Orellana",10,1
"1025","Orellana","Orellana",15,1
"1026","Orellana","Orellana",22,1
"1027","Orellana","Orellana",33,1
"1028","Orellana","Orellana",35,1
"1029","Orellana","Orellana",42,1
"1030","Orellana","Orellana",44,1
"1031","Orellana","Orellana",49,1
"1032","Orellana","Orellana",16,1
"1033","Orellana","Orellana",17,1
"1034","Orellana","Orellana",25,1
"1035","Orellana","Orellana",20,1
"1036","Orellana","Orellana",12,1
"1037","Orellana","Orellana",27,1
"1038","Orellana","Orellana",31,1
"1039","Guayas","Playas",35,1
"1040","Guayas","Playas",10,1
"1041","Guayas","Playas",20,1
"1042","Guayas","Playas",21,1
"1043","Guayas","Playas",27,1
"1044","Guayas","Playas",2,1
"1045","Guayas","Playas",6,1
"1046","Guayas","Playas",28,1
"1047","Guayas","Playas",25,1
"1048","Guayas","Playas",26,1
"1049","Guayas","Playas",11,1
"1050","El Oro","Pasaje",7,1
"1051","El Oro","Pasaje",19,1
"1052","El Oro","Pasaje",20,1
"1053","El Oro","Pasaje",30,1
"1054","El Oro","Pasaje",23,1
"1055","El Oro","Pasaje",34,1
"1056","El Oro","Pasaje",47,1
"1057","El Oro","Pasaje",52,1
"1058","El Oro","Pasaje",5,1
"1059","El Oro","Pasaje",6,1
"1060","El Oro","Pasaje",37,1
"1061","El Oro","Pasaje",46,1
"1062","El Oro","Pasaje",48,1
"1063","Manabí","Pichincha",15,1
"1064","Manabí","Pichincha",25,1
"1065","Manabí","Pichincha",23,1
"1066","Manabí","Pichincha",17,1
"1067","Manabí","Pichincha",19,1
"1068","Manabí","Pichincha",36,1
"1069","Manabí","Pichincha",4,1
"1070","Manabí","Pichincha",13,1
"1071","Manabí","Pichincha",21,1
"1072","Manabí","Pichincha",27,1
"1073","Manabí","Pichincha",35,1
"1074","Napo","Tena",7,1
"1075","Napo","Tena",1,1
"1076","Napo","Tena",14,1
"1077","Napo","Tena",20,1
"1078","Napo","Tena",29,1
"1079","Napo","Tena",30,1
"1080","Napo","Tena",34,1
"1081","Napo","Tena",35,1
"1082","Napo","Tena",38,1
"1083","Napo","Tena",49,1
"1084","Napo","Tena",36,1
"1085","Napo","Tena",12,1
"1086","Napo","Tena",26,1
"1087","Napo","Tena",47,1
"1088","Manabí","Chone",25,1
"1089","Manabí","Chone",5,1
"1090","Manabí","Chone",13,1
"1091","Manabí","Chone",16,1
"1092","Manabí","Chone",38,1
"1093","Manabí","Chone",41,1
"1094","Manabí","Chone",7,1
"1095","Manabí","Chone",17,1
"1096","Manabí","Chone",19,1
"1097","Manabí","Chone",29,1
"1098","Manabí","Chone",43,1
"1099","Manabí","Chone",47,1
"1100","Manabí","Chone",49,1
"1101","Manabí","Chone",50,1
"1102","Manabí","Chone",34,1
"1103","Guayas","Salitre",39,1
"1104","Guayas","Salitre",48,1
"1105","Guayas","Salitre",41,1
"1106","Guayas","Salitre",17,1
"1107","Guayas","San Jacinto De Yaguachi",45,1
"1108","Guayas","San Jacinto De Yaguachi",23,1
"1109","Guayas","San Jacinto De Yaguachi",9,1
"1110","Guayas","San Jacinto De Yaguachi",10,1
"1111","Guayas","San Jacinto De Yaguachi",11,1
"1112","Guayas","San Jacinto De Yaguachi",18,1
"1113","Guayas","San Jacinto De Yaguachi",35,1
"1114","Guayas","San Jacinto De Yaguachi",52,1
"1115","Guayas","San Jacinto De Yaguachi",16,1
"1116","Guayas","San Jacinto De Yaguachi",42,1
"1117","Guayas","San Jacinto De Yaguachi",25,1
"1118","Guayas","San Jacinto De Yaguachi",7,1
"1119","Guayas","San Jacinto De Yaguachi",6,1
"1120","Guayas","San Jacinto De Yaguachi",13,1
"1121","Guayas","San Jacinto De Yaguachi",29,1
"1122","Guayas","San Jacinto De Yaguachi",31,1
"1123","Guayas","San Jacinto De Yaguachi",41,1
"1124","Guayas","Daule",11,1
"1125","Guayas","Daule",26,1
"1126","Guayas","Daule",33,1
"1127","Guayas","Daule",38,1
"1128","Guayas","Daule",42,1
"1129","Guayas","Daule",49,1
"1130","Guayas","Daule",4,1
"1131","Guayas","Daule",5,1
"1132","Guayas","Daule",50,1
"1133","Guayas","Daule",51,1
"1134","Sucumbíos","Shushufindi",6,1
"1135","Sucumbíos","Shushufindi",20,1
"1136","Sucumbíos","Shushufindi",24,1
"1137","Sucumbíos","Shushufindi",29,1
"1138","Sucumbíos","Shushufindi",35,1
"1139","Sucumbíos","Shushufindi",40,1
"1140","Sucumbíos","Shushufindi",46,1
"1141","Sucumbíos","Shushufindi",36,1
"1142","Sucumbíos","Shushufindi",8,1
"1143","Sucumbíos","Shushufindi",7,1
"1144","Sucumbíos","Shushufindi",27,1
"1145","Sucumbíos","Shushufindi",30,1
"1146","Sucumbíos","Shushufindi",37,1
"1147","Sucumbíos","Shushufindi",49,1
"1148","Guayas","Naranjito",24,1
"1149","Guayas","Naranjito",26,1
"1150","Guayas","Naranjito",4,1
"1151","Guayas","Naranjito",50,1
"1152","Guayas","Naranjito",27,1
"1153","Guayas","Naranjito",43,1
"1154","Guayas","Naranjito",30,1
"1155","El Oro","El Guabo",19,1
"1156","El Oro","El Guabo",21,1
"1157","El Oro","El Guabo",22,1
"1158","El Oro","El Guabo",28,1
"1159","El Oro","El Guabo",31,1
"1160","El Oro","El Guabo",33,1
"1161","El Oro","El Guabo",36,1
"1162","El Oro","El Guabo",27,1
"1163","El Oro","El Guabo",42,1
"1164","El Oro","El Guabo",52,1
"1165","El Oro","El Guabo",10,1
"1166","Manabí","Portoviejo",42,1
"1167","Manabí","Portoviejo",45,1
"1168","Manabí","Portoviejo",38,1
"1169","Manabí","Portoviejo",52,1
"1170","Manabí","Portoviejo",6,1
"1171","Manabí","Portoviejo",22,1
"1172","Manabí","Portoviejo",49,1
"1173","Guayas","Naranjal",25,1
"1174","Guayas","Naranjal",7,1
"1175","Guayas","Naranjal",22,1
"1176","Guayas","Naranjal",3,1
"1177","Guayas","Naranjal",6,1
"1178","Guayas","Naranjal",12,1
"1179","Guayas","Balzar",1,1
"1180","Guayas","Balzar",4,1
"1181","Guayas","Balzar",5,1
"1182","Guayas","Balzar",10,1
"1183","Guayas","Balzar",16,1
"1184","Guayas","Balzar",31,1
"1185","Guayas","Balzar",42,1
"1186","Guayas","Balzar",50,1
"1187","Guayas","Balzar",37,1
"1188","Guayas","Balzar",20,1
"1189","Guayas","Balzar",23,1
"1190","Guayas","Balzar",17,1
"1191","Guayas","Balzar",28,1
"1192","Guayas","Balzar",48,1
"1193","Guayas","El Triunfo",4,1
"1194","Guayas","El Triunfo",27,1
"1195","Guayas","El Triunfo",28,1
"1196","Los Ríos","Ventanas",4,1
"1197","Los Ríos","Ventanas",25,1
"1198","Los Ríos","Ventanas",26,1
"1199","Los Ríos","Ventanas",22,1
"1200","Los Ríos","Ventanas",5,1
"1201","Los Ríos","Ventanas",20,1
"1202","Los Ríos","Ventanas",44,1
"1203","Los Ríos","Ventanas",41,1
"1204","Los Ríos","Ventanas",48,1
"1205","Los Ríos","Ventanas",29,1
"1206","Los Ríos","Ventanas",7,1
"1207","Los Ríos","Ventanas",15,1
"1208","Los Ríos","Ventanas",36,1
"1209","Manabí","Bolívar",1,1
"1210","Manabí","Bolívar",2,1
"1211","Manabí","Bolívar",23,1
"1212","Manabí","Bolívar",25,1
"1213","Manabí","Bolívar",6,1
"1214","Manabí","Bolívar",14,1
"1215","Manabí","Bolívar",21,1
"1216","Manabí","Bolívar",28,1
"1217","Manabí","Bolívar",33,1
"1218","Manabí","Bolívar",34,1
"1219","Manabí","Bolívar",43,1
"1220","Manabí","Bolívar",16,1
"1221","Manabí","Paján",5,1
"1222","Manabí","Paján",17,1
"1223","Manabí","Paján",21,1
"1224","Manabí","Paján",31,1
"1225","Manabí","Paján",12,1
"1226","Manabí","Paján",27,1
"1227","Manabí","Paján",29,1
"1228","Manabí","Paján",34,1
"1229","Manabí","Paján",37,1
"1230","Manabí","Paján",52,1
"1231","Manabí","Manta",14,1
"1232","Manabí","Manta",44,1
"1233","Manabí","Manta",46,1
"1234","Manabí","Manta",47,1
"1235","Manabí","Manta",48,1
"1236","Manabí","Manta",4,1
"1237","Manabí","Manta",6,1
"1238","Manabí","Manta",1,1
"1239","Manabí","Manta",5,1
"1240","Manabí","Manta",10,1
"1241","Manabí","Manta",12,1
"1242","Cotopaxi","Pangua",10,1
"1243","Cotopaxi","Pangua",12,1
"1244","Cotopaxi","Pangua",21,1
"1245","Pichincha","Quito",39,1
"1246","Pichincha","Quito",10,1
"1247","Pichincha","Quito",16,1
"1248","Pichincha","Quito",30,1
"1249","Pichincha","Quito",35,1
"1250","Pichincha","Quito",38,1
"1251","Pichincha","Quito",43,1
"1252","Pichincha","Quito",48,1
"1253","Pichincha","Quito",51,1
"1254","Pichincha","Quito",12,1
"1255","Pichincha","Quito",25,1
"1256","Pichincha","Quito",26,1
"1257","Pichincha","Quito",34,1
"1258","Pichincha","Quito",33,1
"1259","Los Ríos","Vinces",25,1
"1260","Los Ríos","Vinces",13,1
"1261","Los Ríos","Vinces",28,1
"1262","Los Ríos","Vinces",10,1
"1263","Los Ríos","Vinces",23,1
"1264","Los Ríos","Vinces",16,1
"1265","Los Ríos","Vinces",21,1
"1266","Manabí","El Carmen",24,1
"1267","Manabí","El Carmen",25,1
"1268","Manabí","El Carmen",26,1
"1269","Manabí","El Carmen",10,1
"1270","Manabí","El Carmen",12,1
"1271","Manabí","El Carmen",23,1
"1272","Manabí","El Carmen",15,1
"1273","Manabí","El Carmen",17,1
"1274","Manabí","El Carmen",18,1
"1275","Manabí","El Carmen",19,1
"1276","Manabí","El Carmen",27,1
"1277","Manabí","El Carmen",8,1
"1278","Manabí","El Carmen",33,1
"1279","Manabí","El Carmen",35,1
"1280","Manabí","El Carmen",42,1
"1281","Manabí","El Carmen",45,1
"1282","Manabí","El Carmen",46,1
"1283","Manabí","El Carmen",47,1
"1284","Manabí","El Carmen",49,1
"1285","Manabí","El Carmen",4,1
"1286","Galápagos","Santa Cruz",18,1
"1287","Galápagos","Santa Cruz",23,1
"1288","Galápagos","Santa Cruz",26,1
"1289","Esmeraldas","Muisne",2,1
"1290","Esmeraldas","Muisne",3,1
"1291","Esmeraldas","Muisne",27,1
"1292","Esmeraldas","Muisne",29,1
"1293","Esmeraldas","Muisne",33,1
"1294","Esmeraldas","Muisne",34,1
"1295","Esmeraldas","Muisne",46,1
"1296","Esmeraldas","Muisne",19,1
"1297","Esmeraldas","Muisne",6,1
"1298","Los Ríos","Urdaneta",8,1
"1299","Los Ríos","Urdaneta",33,1
"1300","Los Ríos","Urdaneta",35,1
"1301","Los Ríos","Urdaneta",38,1
"1302","Los Ríos","Urdaneta",29,1
"1303","Los Ríos","Urdaneta",30,1
"1304","Los Ríos","Urdaneta",31,1
"1305","Los Ríos","Urdaneta",34,1
"1306","Los Ríos","Urdaneta",23,1
"1307","Los Ríos","Urdaneta",26,1
"1308","Los Ríos","Urdaneta",10,1
"1309","Loja","Macará",6,1
"1310","Loja","Macará",30,1
"1311","Loja","Macará",31,1
"1312","Loja","Macará",35,1
"1313","Loja","Macará",43,1
"1314","Loja","Macará",47,1
"1315","Loja","Macará",49,1
"1316","Loja","Macará",50,1
"1317","Loja","Macará",18,1
"1318","Loja","Macará",19,1
"1319","Loja","Macará",37,1
"1320","Manabí","Rocafuerte",10,1
"1321","Manabí","Rocafuerte",31,1
"1322","Manabí","Rocafuerte",19,1
"1323","Manabí","Rocafuerte",23,1
"1324","Manabí","Rocafuerte",26,1
"1325","Manabí","Rocafuerte",27,1
"1326","Manabí","Rocafuerte",34,1
"1327","Manabí","Rocafuerte",38,1
"1328","Orellana","Aguarico",17,1
"1329","Orellana","Aguarico",36,1
"1330","Orellana","Aguarico",44,1
"1331","Orellana","Aguarico",41,1
"1332","Santa Elena","Santa Elena",15,1
"1333","Santa Elena","Santa Elena",30,1
"1334","Santa Elena","Santa Elena",34,1
"1335","Santa Elena","Santa Elena",43,1
"1336","Santa Elena","Santa Elena",42,1
"1337","Santa Elena","Santa Elena",44,1
"1338","Santa Elena","Santa Elena",46,1
"1339","Santa Elena","Santa Elena",50,1
"1340","Santa Elena","Santa Elena",10,1
"1341","Santa Elena","Santa Elena",16,1
"1342","Santa Elena","Santa Elena",37,1
"1343","Santa Elena","Santa Elena",41,1
"1344","Santa Elena","Santa Elena",13,1
"1345","Santa Elena","Santa Elena",12,1
"1346","Esmeraldas","Eloy Alfaro",22,1
"1347","Esmeraldas","Eloy Alfaro",9,1
"1348","Esmeraldas","Eloy Alfaro",21,1
"1349","Esmeraldas","Eloy Alfaro",31,1
"1350","Esmeraldas","Eloy Alfaro",4,1
"1351","Esmeraldas","Eloy Alfaro",29,1
"1352","Esmeraldas","Eloy Alfaro",1,1
"1353","Esmeraldas","Eloy Alfaro",3,1
"1354","Esmeraldas","Eloy Alfaro",12,1
"1355","Esmeraldas","Eloy Alfaro",20,1
"1356","Esmeraldas","Eloy Alfaro",6,1
"1357","Esmeraldas","Eloy Alfaro",7,1
"1358","Esmeraldas","Eloy Alfaro",8,1
"1359","Esmeraldas","Eloy Alfaro",34,1
"1360","Esmeraldas","Eloy Alfaro",33,1
"1361","Esmeraldas","Eloy Alfaro",52,1
"1362","Cañar","La Troncal",10,1
"1363","Cañar","La Troncal",20,1
"1364","Cañar","La Troncal",22,1
"1365","Cañar","La Troncal",29,1
"1366","Cañar","La Troncal",36,1
"1367","Cañar","La Troncal",47,1
"1368","Cañar","La Troncal",48,1
"1369","Cañar","La Troncal",37,1
"1370","Cañar","La Troncal",30,1
"1371","Cañar","La Troncal",39,1
"1372","Bolívar","Guaranda",26,1
"1373","Bolívar","Guaranda",3,1
"1374","Santa Elena","La Libertad",14,1
"1375","Santa Elena","La Libertad",35,1
"1376","Santa Elena","La Libertad",13,1
"1377","Santa Elena","La Libertad",15,1
"1378","Santa Elena","La Libertad",19,1
"1379","Santa Elena","La Libertad",27,1
"1380","Santa Elena","La Libertad",25,1
"1381","Santa Elena","La Libertad",38,1
"1382","Santa Elena","La Libertad",37,1
"1383","Santa Elena","La Libertad",45,1
"1384","Santa Elena","La Libertad",47,1
"1385","Zamora Chinchipe","Yantzaza",4,1
"1386","Zamora Chinchipe","Yantzaza",11,1
"1387","Zamora Chinchipe","Yantzaza",13,1
"1388","Zamora Chinchipe","Yantzaza",20,1
"1389","Zamora Chinchipe","Yantzaza",34,1
"1390","Zamora Chinchipe","Yantzaza",40,1
"1391","Zamora Chinchipe","Yantzaza",47,1
"1392","Zamora Chinchipe","Yantzaza",50,1
"1393","Zamora Chinchipe","Yantzaza",19,1
"1394","Zamora Chinchipe","Yantzaza",33,1
"1395","Zamora Chinchipe","Yantzaza",44,1
