"","i","j","w"
"935",12,60,0.142857142857143
"936",12,61,0.219546636937941
"937",12,62,0.128205128205128
"938",12,63,0.0222222222222222
"939",12,64,0.18070652173913
"940",12,65,0.025
"941",12,66,0.0833333333333333
"942",12,67,0.178901428901429
"943",12,68,0.0833333333333333
"944",12,69,0.52625670423208
"945",12,70,0.0526315789473684
"946",12,71,0.163359788359788
"947",12,72,0.430673906989696
"948",12,73,0.0991792065663475
"949",12,74,0.522905819723445
"950",12,75,0.168478260869565
"951",12,76,0.0776315789473684
"952",12,77,0.119291819291819
"953",12,78,0.343171121514145
"954",12,79,0.137387387387387
"955",12,80,0.103174603174603
"956",12,81,0.110606060606061
"957",12,82,0.123821495914519
"958",12,83,0.429899464682073
"959",13,1,3.37174418781177
"960",13,2,3.557601808452
"961",13,3,1.92754249611195
"962",13,4,1.55524626193231
"963",13,5,3.557601808452
"964",13,6,3.19098634506234
"965",13,7,3.42302623909382
"966",13,8,1.7406202214843
"967",13,9,2.78790210396969
"968",13,10,2.80408741882518
"969",13,11,2.97704569633909
"970",13,12,3.09277784857798
"971",13,14,1.67937955247487
"972",13,15,1.01946322160826
"973",13,16,1.94903684583211
"974",13,17,2.367164693617
"975",13,18,2.96254343486102
"976",13,19,2.71229558902494
"977",13,20,1.19789635990901
"978",13,21,2.04281584444377
"979",13,22,1.24369158339186
"980",13,23,2.04149214870051
"981",13,24,2.19116190358278
"982",13,25,0.322916666666667
"983",13,26,1.74871787061455
"984",13,27,0.479681400195634
"985",13,28,2.09249564154248
"986",13,29,0.725154701475826
"987",13,30,1.50918876495142
"988",13,31,3.34093514178533
"989",13,32,1.76544843353479
"990",13,33,1.45335646607198
"991",13,34,2.33678423410182
"992",13,35,1.00740378619896
"993",13,36,3.557601808452
"994",13,37,0.490679690679691
"995",13,38,1.93983347061254
"996",13,39,1.0003994104273
"997",13,40,1.94804071274099
"998",13,41,0.562973137973138
"999",13,42,1.12514831019348
"1000",13,43,2.22277787935575
"1001",13,44,1.12203438707123
"1002",13,45,2.73709643613816
"1003",13,46,1.62492725475992
"1004",13,47,1.20318519145617
"1005",13,48,2.13190037438529
"1006",13,49,3.1527040634008
"1007",13,50,0.996644696464153
"1008",13,51,0.0833333333333333
"1009",13,52,1.02525444159385
"1010",13,53,2.53581857335355
"1011",13,54,0.705650584138956
"1012",13,55,1.49650783029468
"1013",13,56,1.29149721571948
"1014",13,57,1.70963569446003
"1015",13,58,1.27763201309595
"1016",13,59,0.811635871725283
"1017",13,60,0.0357142857142857
"1018",13,61,0.348494983277592
"1019",13,62,0.0769230769230769
"1020",13,63,0.133333333333333
"1021",13,64,0.11820652173913
"1022",13,65,0.075
"1023",13,66,0.138888888888889
"1024",13,67,0.286288486288486
"1025",13,68,0.0416666666666667
"1026",13,69,1.03985177640025
"1027",13,71,0.399470899470899
"1028",13,72,0.416137566137566
"1029",13,73,0.244068116420586
"1030",13,74,0.49363853808715
"1031",13,75,0.20625
"1032",13,76,0.075
"1033",13,77,0.232234432234432
"1034",13,78,0.45017216310821
"1035",13,79,0.0957207207207207
"1036",13,80,0.0476190476190476
"1037",13,81,0.246969696969697
"1038",13,82,0.193588937774984
"1039",13,83,0.67664275970123
"1040",14,1,1.84337690865392
"1041",14,2,1.90901793429494
"1042",14,3,1.13062435684925
"1043",14,4,0.306632047329722
"1044",14,5,1.90901793429494
"1045",14,6,1.28062395671425
"1046",14,7,1.77858315168625
"1047",14,8,0.218223040316064
"1048",14,9,1.67121554789416
"1049",14,10,1.12512317995253
"1050",14,11,1.18966228871024
"1051",14,12,1.16749005328108
"1052",14,13,0.984127637076271
"1053",14,15,0.62839986011754
"1054",14,16,0.547726380113521
"1055",14,17,0.541420073807215
"1056",14,18,1.62901451665995
"1057",14,19,1.23137073797262
"1058",14,20,0.309539566926708
"1059",14,21,1.09234535249078
"1060",14,22,0.361162559567427
"1061",14,23,0.959623714263889
"1062",14,24,1.00872778724437
"1063",14,25,0.272142857142857
"1064",14,26,0.692615225806647
"1065",14,27,0.384096357020941
"1066",14,28,0.997231401277267
"1067",14,29,0.303762585287657
"1068",14,30,0.543233702794757
"1069",14,31,1.4192309668764
"1070",14,32,0.690210779534133
"1071",14,33,0.988097308116246
"1072",14,34,0.961345370501099
"1073",14,35,0.3607677885867
"1074",14,36,1.79790682318383
"1075",14,37,0.0238095238095238
"1076",14,38,1.05393287285644
"1077",14,39,0.152671837965956
"1078",14,40,0.739082774261097
"1079",14,41,0.173260073260073
"1080",14,42,0.425281535709143
"1081",14,43,0.726721595424526
"1082",14,44,0.417112563531962
"1083",14,45,1.15232975269652
"1084",14,46,0.698095882473165
"1085",14,47,0.737514506083768
"1086",14,48,0.515357959060889
"1087",14,49,1.24617455861168
"1088",14,50,0.764171079537847
"1089",14,51,0.333574846206425
"1090",14,52,0.771726411530981
"1091",14,53,1.06807551106991
"1092",14,54,0.301592485161747
"1093",14,55,0.836565332984732
"1094",14,56,0.675871744578838
"1095",14,57,0.540279219441201
"1096",14,58,0.382003460169165
"1097",14,59,0.318070908201564
"1098",14,60,0.0357142857142857
"1099",14,61,0.0782726045883941
"1100",14,64,0.0434782608695652
"1101",14,65,0.05
"1102",14,67,0.276477576477576
"1103",14,69,0.346626576650627
"1104",14,70,0.105263157894737
"1105",14,71,0.0416666666666667
"1106",14,72,0.273266499582289
"1107",14,73,0.110406151233549
"1108",14,74,0.445076775149425
"1109",14,75,0.378053830227743
"1110",14,76,0.102631578947368
"1111",14,77,0.0494505494505494
"1112",14,78,0.048896839594514
"1113",14,79,0.027027027027027
"1114",14,82,0.0957373864350609
"1115",14,83,0.204988046517282
"1116",15,1,0.639910859636955
"1117",15,2,0.734671171788571
"1118",15,3,0.406430141373628
"1119",15,4,0.331139581139581
"1120",15,5,0.734671171788571
"1121",15,6,0.524359277044699
"1122",15,7,0.734671171788571
"1123",15,8,0.142857142857143
"1124",15,9,0.588190840525631
"1125",15,10,0.67300134256656
"1126",15,11,0.488644991330413
"1127",15,12,0.563696751164782
"1128",15,13,0.556617341560828
"1129",15,14,0.510268762603553
"1130",15,16,0.386913389598812
"1131",15,17,0.445166730460848
"1132",15,18,0.691192910919006
"1133",15,19,0.385618902659576
"1134",15,20,0.26750700280112
"1135",15,21,0.491670694005485
"1136",15,22,0.0984555984555985
"1137",15,23,0.443832428264406
"1138",15,24,0.460283662106944
"1139",15,25,0.0476190476190476
"1140",15,26,0.39648033126294
"1141",15,27,0.253145405319318
"1142",15,28,0.578241030414943
"1143",15,29,0.174621627307049
"1144",15,30,0.223550958845076
"1145",15,31,0.687052124169524
"1146",15,32,0.352082572159299
"1147",15,33,0.387793072575681
"1148",15,34,0.482318452044547
"1149",15,35,0.166833633874307
"1150",15,36,0.734671171788571
"1151",15,37,0.0476190476190476
"1152",15,38,0.398634148283517
"1153",15,39,0.100840336134454
"1154",15,40,0.395596862988167
"1155",15,41,0.154761904761905
"1156",15,42,0.161462193720258
"1157",15,43,0.507477177553904
"1158",15,44,0.184380451932634
"1159",15,45,0.531047983382774
"1160",15,46,0.334376666634731
"1161",15,47,0.346707346707347
"1162",15,48,0.414863700157818
"1163",15,49,0.527205576854946
"1164",15,50,0.404236389179876
"1165",15,51,0.0910973084886128
"1166",15,52,0.360049544481522
"1167",15,53,0.394091461643644
"1168",15,54,0.146074646074646
"1169",15,55,0.3289576139011
"1170",15,56,0.439930359495577
"1171",15,57,0.348220665772848
"1172",15,58,0.230044465338583
"1173",15,59,0.315706500138478
"1174",15,60,0.0357142857142857
"1175",15,61,0.0512820512820513
"1176",15,66,0.0833333333333333
"1177",15,67,0.0989010989010989
"1178",15,69,0.224195709139196
"1179",15,72,0.0833333333333333
"1180",15,73,0.0294117647058824
"1181",15,74,0.119254401512466
"1182",15,77,0.0989010989010989
"1183",15,78,0.0541125541125541
"1184",15,81,0.0303030303030303
"1185",15,83,0.143693693693694
"1186",16,1,0.992514367772353
"1187",16,2,1.01815539341338
"1188",16,3,0.574806765282141
"1189",16,4,0.25696273516041
"1190",16,5,1.01815539341338
"1191",16,6,0.919121576988257
"1192",16,7,0.974677132543813
"1193",16,8,0.348934108527132
"1194",16,9,0.744345869603855
"1195",16,10,0.846586765962398
"1196",16,11,0.646807337282713
"1197",16,12,0.85196650983319
"1198",16,13,0.87150252936921
"1199",16,14,0.644095697071073
"1200",16,15,0.360572083845741
"1201",16,17,0.702362892838269
"1202",16,18,0.85016597542396
"1203",16,19,0.548453437937765
"1204",16,20,0.492328132803509
"1205",16,21,0.570133990500671
"1206",16,22,0.229822551915575
"1207",16,23,0.600003470592449
"1208",16,24,0.498100200084528
"1209",16,25,0.130952380952381
"1210",16,26,0.409739969332993
"1211",16,27,0.276940438227091
"1212",16,28,0.531196234874192
"1213",16,29,0.256812259787636
"1214",16,30,0.442267082742459
"1215",16,31,0.934822060080045
"1216",16,32,0.35918608245974
"1217",16,33,0.44733125983126
"1218",16,34,0.740722681198057
"1219",16,35,0.173058671845325
"1220",16,36,0.962599837857823
"1221",16,37,0.0830687830687831
"1222",16,38,0.416780791780792
"1223",16,39,0.28376337714573
"1224",16,40,0.496957711442039
"1225",16,41,0.150091575091575
"1226",16,42,0.387415611202264
"1227",16,43,0.692914080672066
"1228",16,44,0.355957558932935
"1229",16,45,0.721263859021844
"1230",16,46,0.365854865854866
"1231",16,47,0.319642068428722
"1232",16,48,0.468129513496194
"1233",16,49,0.802935972311604
"1234",16,50,0.258289836265212
"1235",16,51,0.0434782608695652
"1236",16,52,0.264043714043714
"1237",16,53,0.767402000268681
"1238",16,54,0.196157702553051
"1239",16,55,0.454747175113856
"1240",16,56,0.329787784679089
"1241",16,57,0.442048863628891
"1242",16,58,0.333255454835482
"1243",16,59,0.105006105006105
"1244",16,60,0.0714285714285714
"1245",16,61,0.0913415087328131
"1246",16,63,0.0222222222222222
"1247",16,64,0.0625
"1248",16,65,0.075
"1249",16,67,0.0494505494505494
"1250",16,69,0.486277875249207
"1251",16,71,0.12037037037037
"1252",16,72,0.132275132275132
"1253",16,73,0.134746922024624
"1254",16,74,0.222392594485618
"1255",16,75,0.0476190476190476
"1256",16,76,0.075
"1257",16,77,0.0716727716727717
"1258",16,78,0.13703786523554
"1259",16,80,0.0555555555555556
"1260",16,81,0.0222222222222222
"1261",16,82,0.0232558139534884
"1262",16,83,0.134434434434434
"1263",17,1,3.23927416493841
"1264",17,2,3.26491519057943
"1265",17,3,1.90100062386314
"1266",17,4,2.00011468165538
"1267",17,5,3.26491519057943
"1268",17,6,3.20935963502388
"1269",17,7,3.26491519057943
"1270",17,8,1.7182826277704
"1271",17,9,2.81253423819848
"1272",17,10,2.79796257620035
"1273",17,11,3.02880407946832
"1274",17,12,2.79971372537797
"1275",17,13,3.20935963502388
"1276",17,14,1.57138350674602
"1277",17,15,1.66912951030598
"1278",17,16,2.031856479719
"1279",17,18,3.01838741280165
"1280",17,19,1.67497792196569
"1281",17,20,2.05028039814291
"1282",17,21,2.48884313045565
"1283",17,22,1.31981839525444
"1284",17,23,2.36717897027139
"1285",17,24,2.07239518188295
"1286",17,25,0.135416666666667
"1287",17,26,1.96671821995599
"1288",17,27,0.501319320214669
"1289",17,28,2.22785230299765
"1290",17,29,0.681178666541184
"1291",17,30,2.10387760799013
"1292",17,31,3.22324852391277
"1293",17,32,1.90024384422204
"1294",17,33,2.26307582212755
"1295",17,34,2.60391449832874
"1296",17,35,0.774431512076861
"1297",17,36,3.20935963502388
"1298",17,37,0.73015873015873
"1299",17,38,1.88566653846826
"1300",17,39,1.07256527279347
"1301",17,40,2.580422955859
"1302",17,41,1.06559829059829
"1303",17,42,0.746668303063652
"1304",17,43,2.60862830024082
"1305",17,44,1.30119903656155
"1306",17,45,2.90797074613499
"1307",17,46,2.12055077055077
"1308",17,47,1.53057666197201
"1309",17,48,2.73675179991604
"1310",17,49,2.80599829048606
"1311",17,50,1.24041042577294
"1312",17,51,0.138888888888889
"1313",17,52,0.797412797412797
"1314",17,53,2.2377889572032
"1315",17,54,1.03093891233426
"1316",17,55,2.00065721726973
"1317",17,56,1.12240073145246
"1318",17,57,2.60910858807576
"1319",17,58,1.92649290201179
"1320",17,59,0.65366230991231
"1321",17,61,0.358974358974359
"1322",17,63,0.333333333333333
"1323",17,64,0.0625
"1324",17,65,0.2
"1325",17,66,0.444444444444444
"1326",17,67,0.215366465366465
"1327",17,69,1.22706225602942
"1328",17,71,0.152777777777778
"1329",17,72,0.471825396825397
"1330",17,73,0.164158686730506
"1331",17,74,0.247758491944538
"1332",17,75,0.09375
"1333",17,76,0.2
"1334",17,77,0.382783882783883
"1335",17,78,0.651027751318449
"1336",17,79,0.027027027027027
"1337",17,80,0.0555555555555556
"1338",17,81,0.502525252525252
"1339",17,82,0.120050282840981
"1340",17,83,0.872522522522522
"1341",18,1,3.62232884879443
"1342",18,2,3.72122994769553
"1343",18,3,1.65645774156966
"1344",18,4,1.00926947816483
"1345",18,5,3.72122994769553
"1346",18,6,2.74219326646464
"1347",18,7,3.49969785659822
"1348",18,8,1.20024675607073
"1349",18,9,2.778185207454
"1350",18,10,2.97394629567022
"1351",18,11,2.61475689446305
"1352",18,12,3.21315814309708
"1353",18,13,2.87424712502621
"1354",18,14,2.23375997902241
"1355",18,15,1.38431906491885
"1356",18,16,1.7838654924697
"1357",18,17,1.93932945250637
"1358",18,19,1.98350049205822
"1359",18,20,1.56124330028229
"1360",18,21,2.57591330201098
"1361",18,22,0.97027852338511
"1362",18,23,2.57459764482119
"1363",18,24,2.15650173557256
"1364",18,25,0.0476190476190476
"1365",18,26,1.48807823978322
"1366",18,27,0.883895820280971
"1367",18,28,2.41063374421569
"1368",18,29,1.01941764509456
"1369",18,30,1.55469122851282
"1370",18,31,3.62361090007648
"1371",18,32,1.21744126002658
"1372",18,33,1.96332561368958
"1373",18,34,2.4827239285259
"1374",18,35,1.07059143162897
"1375",18,36,3.55456328102886
"1376",18,37,0.293894993894994
"1377",18,38,1.68016853298809
"1378",18,39,0.846501540492413
"1379",18,40,1.73218533660771
"1380",18,41,0.4254884004884
"1381",18,42,1.388840372704
"1382",18,43,2.20949815691815
"1383",18,44,1.31630857913789
"1384",18,45,2.42385520670345
"1385",18,46,1.69041122086236
"1386",18,47,1.4980986804546
"1387",18,48,1.57694658872191
"1388",18,49,2.76755628815635
"1389",18,50,1.29187810602321
"1390",18,51,0.162353347135956
"1391",18,52,1.53155509850904
"1392",18,53,2.41226748438524
"1393",18,54,0.887605260178567
"1394",18,55,1.71703466464658
"1395",18,56,0.921145946056188
"1396",18,57,1.62694220111874
"1397",18,58,1.54978459745343
"1398",18,59,0.937701744873074
"1399",18,60,0.0714285714285714
"1400",18,61,0.46095562205402
"1401",18,62,0.0256410256410256
"1402",18,63,0.244444444444444
"1403",18,64,0.105978260869565
"1404",18,65,0.225
"1405",18,66,0.0277777777777778
"1406",18,67,0.362650562650563
"1407",18,68,0.0833333333333333
"1408",18,69,1.21638755120877
"1409",18,71,0.0476190476190476
"1410",18,72,0.361612364243943
"1411",18,73,0.362800132081702
"1412",18,74,0.746516704624653
"1413",18,75,0.13695652173913
"1414",18,76,0.330263157894737
"1415",18,77,0.367155067155067
"1416",18,78,0.478475497370846
"1417",18,79,0.245495495495495
"1418",18,80,0.103174603174603
"1419",18,81,0.423737373737374
"1420",18,82,0.208673790069139
"1421",18,83,0.369052110581346
"1422",19,1,1.49611509957849
"1423",19,2,1.94507606188984
"1424",19,3,0.944190956921391
"1425",19,4,0.566805341950691
"1426",19,5,1.94507606188984
"1427",19,6,1.2225590910258
"1428",19,7,1.84983796665174
"1429",19,8,0.504745544726499
"1430",19,9,1.45991364823772
"1431",19,10,1.50530408490436
"1432",19,11,1.55513311372366
"1433",19,12,1.6487893895578
"1434",19,13,1.41093284391568
"1435",19,14,1.0872744504586
"1436",19,15,0.464906748988095
"1437",19,16,0.616178305662633
"1438",19,17,0.553465693446648
"1439",19,18,1.30747911324513
"1440",19,20,0.281605378698402
"1441",19,21,0.979300759919125
"1442",19,22,0.378003417984372
"1443",19,23,0.859980088798436
"1444",19,24,0.963650907713208
"1445",19,25,0.194583333333333
"1446",19,26,0.794887518292386
"1447",19,27,0.289959463362844
"1448",19,28,1.19223003964658
"1449",19,29,0.288739037143904
"1450",19,30,0.393388959231982
"1451",19,31,1.6538479917144
"1452",19,32,0.564565056590919
"1453",19,33,0.542228441820093
"1454",19,34,0.908948199496829
"1455",19,35,0.40239297635678
"1456",19,36,1.9080390248528
"1457",19,37,0.0864875864875865
"1458",19,38,0.959005806934164
"1459",19,39,0.227980927118858
"1460",19,40,0.765193521513149
"1461",19,41,0.025
"1462",19,42,0.30673238694619
"1463",19,43,0.834445189853431
"1464",19,44,0.293343399952552
"1465",19,45,1.19929787230754
"1466",19,46,0.772914340058103
"1467",19,47,0.452417888115563
"1468",19,48,0.601898411879366
"1469",19,49,1.34173804894084
"1470",19,50,0.703225312132217
"1471",19,51,0.309150775489448
"1472",19,52,0.835290065330491
"1473",19,53,1.05861887376705
"1474",19,54,0.232822523520198
"1475",19,55,0.534598652349109
"1476",19,56,0.817556902436521
"1477",19,57,0.402279097328506
"1478",19,58,0.230841761375041
"1479",19,59,0.483314570928526
"1480",19,60,0.0357142857142857
"1481",19,61,0.0512820512820513
"1482",19,62,0.0256410256410256
"1483",19,64,0.130434782608696
"1484",19,67,0.181282381282381
"1485",19,69,0.463952018431271
"1486",19,70,0.157894736842105
"1487",19,71,0.215608465608466
"1488",19,72,0.211229462545252
"1489",19,73,0.057738572574178
"1490",19,74,0.460219252091562
"1491",19,75,0.08125
"1492",19,76,0.0526315789473684
"1493",19,77,0.0494505494505494
"1494",19,78,0.0703211517165006
"1495",19,79,0.0540540540540541
"1496",19,80,0.0952380952380952
"1497",19,81,0.0277777777777778
"1498",19,82,0.100565681961031
"1499",19,83,0.323426049737894
"1500",20,1,0.603221370056185
"1501",20,2,0.603221370056185
"1502",20,3,0.411865728700544
"1503",20,4,0.358007673850697
"1504",20,5,0.603221370056185
"1505",20,6,0.54766581450063
"1506",20,7,0.603221370056185
"1507",20,8,0.322619129159827
"1508",20,9,0.462500979335795
"1509",20,10,0.548809605350303
"1510",20,11,0.511951528786344
"1511",20,12,0.555602322437138
"1512",20,13,0.54766581450063
"1513",20,14,0.333631931716747
"1514",20,15,0.271475256769374
"1515",20,16,0.363605655440471
"1516",20,17,0.541866058700874
"1517",20,18,0.603221370056185
"1518",20,19,0.328670716461414
"1519",20,21,0.49141581450063
"1520",20,22,0.187864525655223
"1521",20,23,0.452293718136741
"1522",20,24,0.371428652969351
"1523",20,26,0.471031827572525
"1524",20,27,0.0795058139534884
"1525",20,28,0.398486607934282
"1526",20,29,0.20148907457389
"1527",20,30,0.322976839811655
"1528",20,31,0.603221370056185
"1529",20,32,0.262592472886591
"1530",20,33,0.395621514371514
"1531",20,34,0.414246681081496
"1532",20,35,0.123341614039288
"1533",20,36,0.54766581450063
"1534",20,37,0.0954822954822955
"1535",20,38,0.268498168498168
"1536",20,39,0.13352501256913
"1537",20,40,0.451289764080462
"1538",20,41,0.161111111111111
"1539",20,42,0.176760417458092
"1540",20,43,0.490774788859604
"1541",20,44,0.195298268383084
"1542",20,45,0.480701528786344
"1543",20,46,0.294530244530245
"1544",20,47,0.245411211108886
"1545",20,48,0.376006449091264
"1546",20,49,0.444993976534674
"1547",20,50,0.219504617589433
"1548",20,52,0.157472857472857
"1549",20,53,0.428929220764036
"1550",20,54,0.143493909191584
"1551",20,55,0.289895337980153
"1552",20,56,0.168002136752137
"1553",20,57,0.379582136969278
"1554",20,58,0.266639524026665
"1555",20,59,0.128815628815629
"1556",20,60,0.0357142857142857
"1557",20,61,0.0478632478632479
"1558",20,62,0.0256410256410256
"1559",20,63,0.0222222222222222
"1560",20,64,0.03125
"1561",20,65,0.025
"1562",20,66,0.111111111111111
"1563",20,67,0.0778635778635779
"1564",20,69,0.219417301804443
"1565",20,72,0.108333333333333
"1566",20,73,0.0526675786593707
"1567",20,74,0.238347151137849
"1568",20,76,0.025
"1569",20,77,0.046031746031746
"1570",20,78,0.124826965669989
"1571",20,79,0.0540540540540541
"1572",20,80,0.0555555555555556
"1573",20,81,0.0222222222222222
"1574",20,82,0.123821495914519
"1575",20,83,0.111111111111111
"1576",21,1,1.64347319023992
"1577",21,2,1.73109223785897
"1578",21,3,0.821725292763014
"1579",21,4,0.752975637423312
"1580",21,5,1.73109223785897
"1581",21,6,1.46748623828781
"1582",21,7,1.55303840763123
"1583",21,8,0.643565759408783
"1584",21,9,1.41577752037034
"1585",21,10,1.26083920991124
"1586",21,11,1.28418038912384
"1587",21,12,1.33926868136356
"1588",21,13,1.42336979164682
"1589",21,14,1.12094291656834
"1590",21,15,0.572091542329146
"1591",21,16,0.671473306545869
"1592",21,17,0.948539209970468
"1593",21,18,1.4822106589116
"1594",21,19,1.21979256140584
"1595",21,20,0.685954103635362
"1596",21,22,0.61199033502976
"1597",21,23,1.15693661801267
"1598",21,24,0.875187125679518
"1599",21,25,0.243869047619048
"1600",21,26,0.831751356018292
"1601",21,27,0.268438164638611
"1602",21,28,1.38915728259743
"1603",21,29,0.41842335851841
"1604",21,30,0.865784061997929
"1605",21,31,1.63084161129255
"1606",21,32,0.835576007110644
"1607",21,33,0.869415019002725
"1608",21,34,1.0419790665061
"1609",21,35,0.62607316825919
"1610",21,36,1.69405520082193
"1611",21,37,0.238583638583639
"1612",21,38,0.819734165524839
"1613",21,39,0.180191050779286
"1614",21,40,1.0975152970879
"1615",21,41,0.156196581196581
"1616",21,42,0.590581596626314
"1617",21,43,1.01367770250027
"1618",21,44,0.480549890489214
"1619",21,45,1.08485583225225
"1620",21,46,0.927883467337934
"1621",21,47,0.777052870622132
"1622",21,48,0.845633359455922
"1623",21,49,1.25802611571491
"1624",21,50,0.600442501697614
"1625",21,51,0.223583959899749
"1626",21,52,0.642204121418708
"1627",21,53,0.938802564645383
"1628",21,54,0.476807917985876
"1629",21,55,0.75350725719658
"1630",21,56,0.359190326581631
"1631",21,57,0.847836888794656
"1632",21,58,0.642043413111931
"1633",21,59,0.555289833471811
"1634",21,60,0.0357142857142857
"1635",21,61,0.139204756596061
"1636",21,62,0.0512820512820513
"1637",21,63,0.0444444444444444
"1638",21,64,0.0869565217391304
"1639",21,65,0.075
"1640",21,66,0.0555555555555556
"1641",21,67,0.212033462033462
"1642",21,69,0.503338221882196
"1643",21,70,0.0526315789473684
"1644",21,71,0.0476190476190476
"1645",21,72,0.215608465608466
"1646",21,73,0.20878343318081
"1647",21,74,0.271452452119329
"1648",21,75,0.24320652173913
"1649",21,76,0.075
"1650",21,77,0.0920634920634921
"1651",21,78,0.103009393707068
"1652",21,79,0.0810810810810811
"1653",21,80,0.0476190476190476
"1654",21,81,0.158080808080808
"1655",21,82,0.104336895034569
"1656",21,83,0.457421814618216
"1657",22,1,0.362755779430364
"1658",22,2,0.362755779430364
"1659",22,3,0.164440438227091
"1660",22,4,0.213675698123373
"1661",22,5,0.362755779430364
"1662",22,6,0.362755779430364
"1663",22,7,0.319277518560798
"1664",22,8,0.208317183462532
"1665",22,9,0.27942244609703
"1666",22,10,0.263027518560798
"1667",22,11,0.319277518560798
"1668",22,12,0.302631995168648
"1669",22,13,0.319277518560798
"1670",22,14,0.225950223874808
"1671",22,15,0.0984555984555985
"1672",22,16,0.180925712321061
"1673",22,17,0.249080474225823
"1674",22,18,0.331505779430364
"1675",22,19,0.271414270697551
"1676",22,20,0.16516242155777
"1677",22,21,0.302041493716078
"1678",22,23,0.27878567976259
"1679",22,24,0.232126707272056
"1680",22,25,0.03125
"1681",22,26,0.20429551069086
"1682",22,27,0.057738572574178
"1683",22,28,0.28885893983585
"1684",22,29,0.0809943865276664
"1685",22,30,0.241722184258837
"1686",22,31,0.362755779430364
"1687",22,32,0.199707117595049
"1688",22,33,0.235543602072837
"1689",22,34,0.228503709036989
"1690",22,35,0.100537559985234
"1691",22,36,0.362755779430364
"1692",22,37,0.0222222222222222
"1693",22,38,0.154949798699799
"1694",22,39,0.108577533577534
"1695",22,40,0.283563232846513
"1696",22,41,0.0506410256410256
"1697",22,42,0.0977063634040378
"1698",22,43,0.222053447198796
"1699",22,44,0.0943748757702246
"1700",22,45,0.284794759940109
"1701",22,46,0.156992081130012
"1702",22,47,0.212411895500874
"1703",22,48,0.284794759940109
"1704",22,49,0.362755779430364
"1705",22,50,0.121157702553051
"1706",22,52,0.1284417958331
"1707",22,53,0.260077208001792
"1708",22,54,0.165189673278652
"1709",22,55,0.222053447198796
"1710",22,56,0.0357142857142857
"1711",22,57,0.205247895083501
"1712",22,58,0.211025894114873
"1713",22,59,0.102678571428571
"1714",22,61,0.0222222222222222
"1715",22,63,0.0222222222222222
"1716",22,67,0.0238095238095238
"1717",22,69,0.120325411023085
"1718",22,72,0.025
"1719",22,73,0.057738572574178
"1720",22,74,0.0465116279069767
"1721",22,75,0.0747282608695652
"1722",22,77,0.046031746031746
"1723",22,78,0.0965158872135616
"1724",22,81,0.0222222222222222
"1725",22,82,0.0232558139534884
"1726",22,83,0.0615097856477167
"1727",23,1,2.29421264436985
"1728",23,2,2.33421264436985
"1729",23,3,0.447702776247494
"1730",23,4,0.514198470593819
"1731",23,5,2.33421264436985
"1732",23,6,1.54931473749419
"1733",23,7,2.29073438350028
"1734",23,8,0.520943325614536
"1735",23,9,1.0678575961212
"1736",23,10,2.15430965231748
"1737",23,11,1.24590261419077
"1738",23,12,2.00362220757832
"1739",23,13,1.50105750410372
"1740",23,14,1.49358223807227
"1741",23,15,0.765881185095771
"1742",23,16,1.11282852411518
"1743",23,17,0.975077054748266
"1744",23,18,2.19467560733281
"1745",23,19,1.49570634390702
"1746",23,20,0.745165639060988
"1747",23,21,1.55198329121017
"1748",23,22,0.594542627381005
"1749",23,24,0.853594137479935
"1750",23,25,0.1025
"1751",23,26,0.984250690552336
"1752",23,27,0.484489005497251
"1753",23,28,1.5072153883781
"1754",23,29,0.266772719719793
"1755",23,30,0.385166933953587
"1756",23,31,2.33421264436985
"1757",23,32,0.695431084823888
"1758",23,33,1.41569326524053
"1759",23,34,1.96639431926891
"1760",23,35,0.400989140312422
"1761",23,36,2.07495338511059
"1762",23,37,0.0814814814814815
"1763",23,38,1.16133384643299
"1764",23,39,0.252833038608901
"1765",23,40,0.927310395148772
"1766",23,41,0.157478632478632
"1767",23,42,0.405135537393602
"1768",23,43,0.713647784934438
"1769",23,44,0.306803880457294
"1770",23,45,0.814424491245071
"1771",23,46,1.44986449100265
"1772",23,47,0.405043982435287
"1773",23,48,0.652654404825616
"1774",23,49,1.45410098236459
"1775",23,50,0.305054418707832
"1776",23,51,0.0834782608695652
"1777",23,52,1.10303938931919
"1778",23,53,1.59955851819398
"1779",23,54,0.251232443623748
"1780",23,55,0.48910489264961
"1781",23,56,0.468048740781125
"1782",23,57,0.759049944255082
"1783",23,58,0.424911671974187
"1784",23,59,0.742728451616951
"1785",23,60,0.214285714285714
"1786",23,61,0.0444444444444444
"1787",23,63,0.0444444444444444
"1788",23,64,0.236413043478261
"1789",23,65,0.025
"1790",23,66,0.0555555555555556
"1791",23,67,0.0508365508365508
"1792",23,68,0.0416666666666667
"1793",23,69,0.419938225982944
"1794",23,71,0.037037037037037
"1795",23,72,0.498886104149262
"1796",23,73,0.137931034482759
"1797",23,74,0.752830971747543
"1798",23,75,0.105978260869565
"1799",23,76,0.235526315789474
"1800",23,77,0.0682539682539683
"1801",23,78,0.240047258942608
"1802",23,79,0.0686936936936937
"1803",23,80,0.222222222222222
"1804",23,81,0.0747474747474748
"1805",23,82,0.0735386549340038
"1806",23,83,0.684016250133192
"1807",24,1,1.38111992273457
"1808",24,2,1.46459818360414
"1809",24,3,0.87326571460113
"1810",24,4,0.688265110212785
"1811",24,5,1.46459818360414
